Component1extend,Component2extend,Component3extend,Component4extend,Component5extend,Component6extend,Component7extend,Component8extend,Component9extend,Component10extend,date
1.01178813903767,-0.0228979400623997,-0.131485479534805,0.324763216803776,-0.0632844277271127,0.0660403645759201,0.116685642211758,0.0314983640463244,0.226638114842809,-0.0723905158101075,"2016-02-22"
-2.77305825496629,-1.77724971813842,0.605728026757029,-0.515373668248137,0.0203706743824167,-1.12190563773427,1.81640580884068,0.147363933512318,-0.0413227862481674,1.5907336183948,"2016-02-23"
-2.77305825496628,-1.77724971813841,0.605728026757034,-0.51537366824814,0.0203706743824202,-1.12190563773427,1.81640580884068,0.14736393351231,-0.0413227862481634,1.5907336183948,"2016-02-24"
27.7891748590073,-0.672532507539958,1.14609968254144,-2.8218228267774,-2.41411651376446,2.2951600422298,-2.61402049515863,1.18566564679432,-0.537069349920266,-0.0694351307340734,"2016-02-25"
27.7891748590073,-0.672532507539966,1.14609968254144,-2.82182282677739,-2.41411651376445,2.29516004222979,-2.61402049515861,1.18566564679431,-0.537069349920261,-0.0694351307340679,"2016-02-26"
27.6253011108101,-1.25810987642878,3.74903463551406,-5.88575643427458,-4.91301572121041,5.58609099004091,-3.8190883901935,3.3288025888923,-2.52539079142545,2.23226415886146,"2016-02-29"
-4.86903825240606,1.94125304694602,-0.245089604639742,-3.09117999212309,-4.188235774365,-1.0175291800855,0.83655424984253,0.741891726518518,0.017625702974534,-0.524988389878185,"2016-03-01"
9.58163661953707,-2.7337923777181,-1.71037670301699,5.92196961756009,1.99174866527536,1.14339600452915,-2.06694113374776,-0.756767675064932,0.452593596229379,0.300391103366418,"2016-03-02"
3.72410013175592,0.14103896159153,-0.94246432443895,1.76435754103233,-0.328553284110048,0.605631395520378,-0.483354002644604,0.317542774202988,0.738682259820588,-0.139345125785463,"2016-03-03"
-9.78595397447741,0.507961521968513,2.94265627434734,-5.29720204196343,-1.3264200702476,-2.05751240000154,2.5656775268103,1.02796914126564,-0.983714164384316,-3.58653912689734,"2016-03-04"
-0.127852515073516,0.138760640405165,0.401671580104972,-0.107348171295128,0.169982492080613,-0.291955292051239,0.295002162268214,0.0519883288190549,-0.0474198630758737,0.182754328917077,"2016-03-07"
0.637825858635177,0.0106670856886854,0.0927853832262327,0.164921588700197,0.0420126990438751,-0.0945051243560284,0.101002504430542,0.0905309024042142,0.0871382187610764,-0.0566121125800984,"2016-03-08"
2.22885086295451,0.0381546933266903,-0.393924023237943,0.682888437072528,-0.617394329545809,0.394865382059073,-0.0672632075832565,0.146019110063944,0.457419094302253,-0.468570429264637,"2016-03-09"
1.72002377582168,-0.153943631797098,0.00764832051082955,0.413603165601365,-0.26803804006043,0.0670167867294354,-0.199431050540641,0.149300026263119,0.0805880108127179,-0.179770573538908,"2016-03-10"
-16.0525821904141,8.02105200215001,-7.32354316957047,6.38380388624269,2.82720715156708,5.85935540425651,2.02334468348921,4.18394591421505,-0.216149000617555,3.4460925788575,"2016-03-11"
-12.8437155011376,-1.04007998421737,-0.180396351778492,1.57683182688334,1.65071166724122,-0.0949482595616537,0.021186087425286,-1.0785765293576,1.27023507585461,-0.201681324186785,"2016-03-14"
10.387622219389,-2.45802702418555,-2.79882933460673,0.566640807354943,0.347463739009531,-1.94133784079041,-3.04156003705737,-0.246454302065023,-0.705235166698676,1.60581516718483,"2016-03-15"
-3.70174916725019,0.458403147600103,0.515144438441705,-0.000601729071794742,0.489764687297057,1.21679789819075,0.9333387072897,0.231291323736484,-0.528100527683934,0.453143277822005,"2016-03-16"
-8.5154899457979,-4.60307958612249,-2.93117204539374,0.92118574360842,2.63358927092552,-5.68241574773372,-1.56298266200551,1.91764636712572,-0.0705341235266467,2.15455116936973,"2016-03-17"
-34.8254990243754,4.15084163980238,-7.81058985532204,1.73996914187584,7.97988757942884,3.86972174509719,-0.129050739850868,1.97329283943695,2.89116172708904,0.842297279234428,"2016-03-18"
-4.81744084542018,0.353696414516197,-0.601047900949873,0.085598103403311,1.56997495911302,0.454692525770588,0.0686342718626693,0.00988592700551203,0.424649085512137,0.201263274690355,"2016-03-21"
-42.1966907535889,-4.35508006603876,0.75562265050504,-2.45959980773722,1.21749217962018,3.61834611016332,-0.60607541161827,3.4542062292107,-4.58132647851876,-4.15746637305279,"2016-03-22"
-42.1966907535889,-4.35508006603877,0.755622650505038,-2.45959980773722,1.21749217962018,3.61834611016332,-0.606075411618269,3.45420622921069,-4.58132647851876,-4.15746637305279,"2016-03-23"
2.30424194977768,-0.870843004525586,0.979740601588606,0.249546041438571,-0.463966521924539,-0.176960161690391,-0.255662983427179,0.110834616075607,0.112324207712032,-0.0222958124822798,"2016-03-29"
-20.0070505162502,9.23463320287023,-10.5174698856596,4.27882540978033,4.01565002859233,4.74229045471306,5.12132887215035,1.46539520889458,0.982579313751775,0.595692492441365,"2016-03-30"
-5.88708682990556,0.862877763855484,0.272343240451222,0.144493986689683,0.639151855036427,-0.111734927320485,-0.352739935317098,-0.357250055833018,-0.28750876714183,0.194818153199395,"2016-03-31"
-9.86355299113046,2.72552087767162,-0.0368353384354824,-3.88628109098997,2.35098572808584,0.281193645152126,-1.38506989238108,-0.829078858547141,1.10773225633239,-1.30737792493766,"2016-04-01"
31.8404313959559,-1.92026970620709,4.95409542846664,-5.77241043511405,-5.3725898764306,7.69306717014462,-5.5003737053779,3.2039666427693,-1.84524571855857,3.3711637208872,"2016-04-04"
31.8404313959559,-1.92026970620709,4.95409542846664,-5.77241043511404,-5.37258987643059,7.69306717014461,-5.50037370537789,3.2039666427693,-1.84524571855857,3.3711637208872,"2016-04-05"
31.8404313959559,-1.92026970620709,4.95409542846664,-5.77241043511404,-5.37258987643059,7.69306717014461,-5.50037370537789,3.20396664276929,-1.84524571855857,3.3711637208872,"2016-04-06"
31.8404313959559,-1.92026970620709,4.95409542846663,-5.77241043511404,-5.37258987643059,7.6930671701446,-5.50037370537788,3.20396664276929,-1.84524571855857,3.37116372088719,"2016-04-07"
31.8404313959559,-1.92026970620709,4.95409542846665,-5.77241043511405,-5.3725898764306,7.69306717014462,-5.5003737053779,3.2039666427693,-1.84524571855857,3.3711637208872,"2016-04-08"
-12.8416510000512,4.86976210968996,-6.82133170416164,-1.07858394341726,0.853887998845664,5.5776907988337,3.47611168599887,1.42530740781618,-0.175029446131469,1.60867732381362,"2016-04-11"
-12.8416510000512,4.86976210968997,-6.82133170416164,-1.07858394341725,0.853887998845655,5.57769079883369,3.47611168599887,1.42530740781618,-0.175029446131465,1.60867732381362,"2016-04-12"
-12.8416510000512,4.86976210968997,-6.82133170416164,-1.07858394341725,0.853887998845662,5.5776907988337,3.47611168599887,1.42530740781617,-0.175029446131466,1.60867732381362,"2016-04-13"
-12.8416510000512,4.86976210968996,-6.82133170416164,-1.07858394341725,0.853887998845663,5.5776907988337,3.47611168599887,1.42530740781618,-0.175029446131466,1.60867732381362,"2016-04-14"
-12.8416510000512,4.86976210968997,-6.82133170416163,-1.07858394341726,0.853887998845664,5.5776907988337,3.47611168599887,1.42530740781618,-0.175029446131467,1.60867732381362,"2016-04-15"
-12.8416510000512,4.86976210968997,-6.82133170416164,-1.07858394341725,0.853887998845664,5.5776907988337,3.47611168599887,1.42530740781618,-0.175029446131465,1.60867732381362,"2016-04-18"
-12.8416510000512,4.86976210968997,-6.82133170416164,-1.07858394341726,0.853887998845662,5.5776907988337,3.47611168599887,1.42530740781617,-0.175029446131468,1.60867732381362,"2016-04-19"
18.8785729939637,2.80256303311299,1.95900448308882,4.44896683625509,-0.440365747884733,-6.27844596064804,1.43148391459857,1.32359994066752,-2.75982266871534,3.38135124146942,"2016-04-20"
18.8785729939637,2.80256303311299,1.95900448308884,4.44896683625508,-0.440365747884747,-6.27844596064802,1.43148391459856,1.32359994066753,-2.75982266871534,3.38135124146942,"2016-04-21"
18.8785729939637,2.80256303311299,1.95900448308883,4.44896683625508,-0.440365747884747,-6.27844596064803,1.43148391459856,1.32359994066753,-2.75982266871534,3.38135124146942,"2016-04-22"
0.486553561757726,0.0335340013667621,0.13990714363224,0.107036540203522,0.0548692360536929,-0.11483651646705,0.116279708355285,0.0727143328505052,0.0833864989957991,-0.0295401871259189,"2016-04-25"
0.486553561757723,0.0335340013667602,0.139907143632241,0.10703654020352,0.0548692360536929,-0.114836516467049,0.116279708355285,0.0727143328505055,0.0833864989957985,-0.0295401871259216,"2016-04-26"
0.486553561757725,0.0335340013667605,0.13990714363224,0.107036540203521,0.0548692360536928,-0.114836516467049,0.116279708355284,0.0727143328505045,0.0833864989957989,-0.0295401871259227,"2016-04-27"
0.486553561757725,0.0335340013667595,0.13990714363224,0.10703654020352,0.0548692360536934,-0.114836516467048,0.116279708355284,0.0727143328505043,0.0833864989957993,-0.029540187125921,"2016-04-28"
0.486553561757725,0.03353400136676,0.139907143632241,0.107036540203521,0.0548692360536929,-0.114836516467049,0.116279708355285,0.0727143328505054,0.083386498995799,-0.0295401871259218,"2016-04-29"
9.68239352684104,3.45564688726135,1.02304106974952,2.02995562820721,-1.22394643317871,-0.169929685371775,3.33993650422533,-2.09989215037469,-3.82011500019118,-1.7437213996868,"2016-05-02"
9.68239352684103,3.45564688726135,1.02304106974952,2.02995562820721,-1.22394643317871,-0.169929685371774,3.33993650422532,-2.09989215037469,-3.82011500019118,-1.74372139968681,"2016-05-03"
9.68239352684104,3.45564688726135,1.02304106974952,2.02995562820721,-1.22394643317871,-0.169929685371777,3.33993650422532,-2.09989215037469,-3.82011500019118,-1.74372139968681,"2016-05-04"
0.486553561757725,0.0335340013667595,0.13990714363224,0.10703654020352,0.0548692360536934,-0.114836516467049,0.116279708355285,0.072714332850504,0.0833864989957997,-0.0295401871259218,"2016-05-06"
0.486553561757725,0.0335340013667602,0.13990714363224,0.107036540203521,0.0548692360536931,-0.114836516467049,0.116279708355285,0.0727143328505058,0.0833864989957975,-0.0295401871259218,"2016-05-09"
0.486553561757724,0.0335340013667604,0.13990714363224,0.10703654020352,0.0548692360536937,-0.11483651646705,0.116279708355285,0.0727143328505046,0.0833864989957985,-0.0295401871259218,"2016-05-10"
0.486553561757725,0.0335340013667602,0.13990714363224,0.10703654020352,0.0548692360536931,-0.114836516467049,0.116279708355285,0.0727143328505052,0.083386498995799,-0.0295401871259214,"2016-05-11"
0.486553561757727,0.0335340013667604,0.139907143632237,0.10703654020352,0.0548692360536936,-0.11483651646705,0.116279708355284,0.0727143328505058,0.0833864989957991,-0.0295401871259224,"2016-05-12"
0.486553561757726,0.0335340013667603,0.13990714363224,0.10703654020352,0.0548692360536929,-0.114836516467048,0.116279708355283,0.0727143328505056,0.0833864989957979,-0.0295401871259223,"2016-05-13"
0.699582093273792,0.0794733223019186,0.0875598800617722,0.16724160873571,0.0939035722740642,-0.119208427803126,0.0941052300932781,0.0678324531799564,0.12377002228016,0.00674424881157653,"2016-05-18"
8.17840204227618,-0.977953322785345,-2.656806260629,3.1229724095175,0.661526913885442,0.268493066696268,-3.00074493576889,0.00815898631834366,0.24615474045091,1.78000389639362,"2016-05-19"
-0.308392317201729,0.318343418101279,0.360082355592409,-0.493128505982608,-0.0200048535764065,-0.3061535662478,0.377727511279239,0.0974643499668167,0.0546011218734313,-0.244165092893556,"2016-05-20"
-0.308392317201727,0.318343418101279,0.360082355592409,-0.493128505982608,-0.0200048535764069,-0.306153566247799,0.37772751127924,0.0974643499668174,0.0546011218734325,-0.244165092893556,"2016-05-23"
-0.308392317201728,0.318343418101278,0.360082355592409,-0.493128505982608,-0.0200048535764061,-0.306153566247799,0.37772751127924,0.0974643499668181,0.0546011218734313,-0.244165092893556,"2016-05-24"
-0.308392317201728,0.318343418101278,0.360082355592409,-0.493128505982607,-0.0200048535764065,-0.306153566247799,0.37772751127924,0.0974643499668181,0.054601121873431,-0.244165092893556,"2016-05-25"
-0.308392317201728,0.318343418101279,0.360082355592409,-0.493128505982608,-0.0200048535764063,-0.306153566247799,0.377727511279239,0.097464349966817,0.0546011218734309,-0.244165092893556,"2016-05-26"
-0.308392317201728,0.318343418101278,0.360082355592409,-0.493128505982608,-0.0200048535764062,-0.306153566247799,0.37772751127924,0.0974643499668177,0.0546011218734312,-0.244165092893556,"2016-05-27"
-0.308392317201728,0.318343418101278,0.36008235559241,-0.493128505982608,-0.0200048535764065,-0.306153566247799,0.37772751127924,0.0974643499668173,0.0546011218734315,-0.244165092893555,"2016-05-30"
3.21081971817974,0.535042236212228,-0.00803745705947447,0.308827118230844,-0.119918044510811,0.141167936382422,0.946963501142599,-0.370024238288627,-0.123631584806778,-0.392672143181471,"2016-05-31"
-6.83216877747601,-6.50568505573145,-3.23541119588308,1.17936330328234,-0.470406580413628,-0.912266537839119,1.10451406256981,0.167839432080567,0.604265772140387,0.11020888780022,"2016-06-01"
1.52914960020197,0.554045046415239,-0.12419463537512,0.356632358381613,0.328590045470016,0.0830719055785223,-0.619683961189034,0.124122451193902,0.0810165781356112,-0.410565275516505,"2016-06-02"
-3.28079333779858,-0.357921942159219,0.570494309466329,-2.04278297973086,0.758185861920288,0.110466645495827,-1.14454900987357,0.630407765143304,1.56933406104847,-0.617842944012233,"2016-06-03"
-14.629153378369,-0.207157615483147,4.70976216616447,2.43127171044349,-2.44289329772992,4.58025476483616,3.49346238967311,-0.343955430240747,2.20335273118359,2.70860313007552,"2016-06-06"
-2.33347197788044,-0.254124260305432,0.24537404054077,0.0632471753722447,1.28922705240844,-0.530192684951459,-1.11097942324096,0.316428675780308,-0.067842062199526,0.994742299136651,"2016-06-07"
-0.293558528578897,0.184701599243574,0.217585124339944,0.0538072089094337,-0.266993764647701,-0.0499729558858027,0.337609737145112,0.203187395874914,0.199236086851899,0.134524561115896,"2016-06-08"
-3.06718243719623,-1.38978628457919,0.0958398127965547,0.109761141149091,0.73714941833977,-1.55011665564612,0.461586996777636,0.132363807839957,0.245211359248073,0.43385424851938,"2016-06-09"
-0.764628242521531,-0.448288308736238,0.151454185948659,-0.425941574491289,0.321256078185259,-0.0313931642284997,-0.490230050099708,0.430820191274092,0.653092429956176,-0.0398192422403424,"2016-06-10"
-0.764628242521531,-0.448288308736238,0.151454185948659,-0.425941574491289,0.321256078185259,-0.0313931642284997,-0.490230050099708,0.430820191274092,0.653092429956176,-0.0398192422403424,"2016-06-13"
4.50056922876904,0.977803627749655,-0.578717775814182,0.68006560919566,0.74364960739334,-1.73891098901856,0.229578356262309,2.00970312755382,0.308666282739642,0.951572769458966,"2016-06-14"
-1.37692862885282,-0.337265925068022,0.194325218280785,-0.0275823798604159,0.23926245886844,-0.191137801796831,-0.354247175198203,0.501273876035914,0.26621056744736,0.381434101609806,"2016-06-15"
-1.37692862885282,-0.337265925068022,0.194325218280785,-0.0275823798604159,0.23926245886844,-0.191137801796831,-0.354247175198203,0.501273876035914,0.26621056744736,0.381434101609806,"2016-06-16"
7.85825345426595,1.31089072863758,-0.0936200823233929,0.340876415842123,-0.0167985359452167,0.8664352360967,1.63773171058685,-0.69236397138808,0.0821657092853096,-0.7459926109991,"2016-06-17"
5.10862308186217,0.501707969763771,-0.242683662533014,0.680492922056738,-0.21388115025999,-0.294159703999525,0.850629288967006,-0.475909067077748,-0.311097314908349,-0.038613118679156,"2016-06-20"
5.10862308186217,0.501707969763771,-0.242683662533014,0.680492922056738,-0.21388115025999,-0.294159703999525,0.850629288967006,-0.475909067077748,-0.311097314908349,-0.038613118679156,"2016-06-21"
5.10862308186217,0.501707969763771,-0.242683662533014,0.680492922056738,-0.21388115025999,-0.294159703999525,0.850629288967006,-0.475909067077748,-0.311097314908349,-0.038613118679156,"2016-06-22"
5.10862308186217,0.501707969763771,-0.242683662533014,0.680492922056738,-0.21388115025999,-0.294159703999525,0.850629288967006,-0.475909067077748,-0.311097314908349,-0.038613118679156,"2016-06-23"
5.10862308186217,0.501707969763771,-0.242683662533014,0.680492922056738,-0.21388115025999,-0.294159703999525,0.850629288967006,-0.475909067077748,-0.311097314908349,-0.038613118679156,"2016-06-24"
-1.18470859437255,-0.313575652377402,0.376267248835916,0.751931024063762,-0.332922556841075,-0.205964111253822,-0.0218996743510718,0.29577017708444,0.43020887478015,0.356256636823928,"2016-06-27"
-1.0728695417207,-0.55231362007813,0.184905321653801,0.0199253715798548,-0.148205025139819,-0.00515009366148352,0.305052404586346,0.298349119172874,0.0714703669798007,0.242473387780739,"2016-06-28"
1.3911219364154,0.40129699048058,0.148473497019806,0.241525127910896,-0.0161784804911858,-0.137835177814844,0.522673114623981,-0.162978010013616,-0.0255171145337333,-0.0711087615915605,"2016-06-29"
4.93717839626115,0.650030971050885,-1.37498834924733,-2.42571469105051,1.27307454380134,-0.230430314957437,0.217617072719455,-1.34458803425154,-1.42330756890585,-0.510056229385698,"2016-06-30"
-2.19688437238602,-0.939497410147168,0.24292964402105,-0.89848617665231,0.522857414331585,-0.46606080834117,-0.94618785372286,0.536839394458223,0.868040246820817,0.00295218997007186,"2016-07-01"
-2.19688437238602,-0.939497410147168,0.24292964402105,-0.89848617665231,0.522857414331585,-0.46606080834117,-0.94618785372286,0.536839394458223,0.868040246820817,0.00295218997007186,"2016-07-04"
-0.185746527747743,-0.0951564028505476,0.118345235013386,0.288055293491237,-0.124846039515556,-0.159160850906665,0.00942114589237245,0.142264145676843,0.160812125807797,0.188310447876698,"2016-07-05"
-0.185746527747743,-0.0951564028505476,0.118345235013386,0.288055293491237,-0.124846039515556,-0.159160850906665,0.00942114589237245,0.142264145676843,0.160812125807797,0.188310447876698,"2016-07-06"
-0.919625212170901,0.0341272122402597,0.391378564940313,0.445092693160174,-0.186099496516261,-0.290289977536305,-0.243697046108175,-0.048608404922392,0.514986718124642,0.373049459127822,"2016-07-07"
-0.919625212170901,0.0341272122402597,0.391378564940313,0.445092693160174,-0.186099496516261,-0.290289977536305,-0.243697046108175,-0.048608404922392,0.514986718124642,0.373049459127822,"2016-07-08"
0.486553561757725,0.0335340013667603,0.13990714363224,0.10703654020352,0.0548692360536931,-0.114836516467049,0.116279708355285,0.0727143328505052,0.0833864989957985,-0.0295401871259216,"2016-07-11"
-2.94311795153359,-2.09657229424928,0.360736315268868,-0.640709915299907,0.610240935709963,-0.57235608432985,0.725223348931474,0.326872494604744,-0.365601161071968,1.05199183166642,"2016-07-12"
6.78137911623578,2.48395566408541,0.0885337818398956,0.731712250274802,-0.528375755276002,0.922853887317348,2.76690677476613,-1.22652395178467,-0.710497958040669,-1.21502141707114,"2016-07-13"
6.78137911623578,2.48395566408541,0.0885337818398956,0.731712250274802,-0.528375755276002,0.922853887317348,2.76690677476613,-1.22652395178467,-0.710497958040669,-1.21502141707114,"2016-07-14"
3.03956030921317,0.681093115933754,-0.371592008369658,-0.323376163662397,-0.0439655889006942,0.384193467321229,0.237549613921694,-0.154516491611253,0.148827601924918,-0.704310254458263,"2016-07-15"
3.03956030921317,0.681093115933754,-0.371592008369658,-0.323376163662397,-0.0439655889006942,0.384193467321229,0.237549613921694,-0.154516491611253,0.148827601924918,-0.704310254458263,"2016-07-18"
3.03956030921317,0.681093115933754,-0.371592008369658,-0.323376163662397,-0.0439655889006942,0.384193467321229,0.237549613921694,-0.154516491611253,0.148827601924918,-0.704310254458263,"2016-07-19"
3.03956030921317,0.681093115933754,-0.371592008369658,-0.323376163662397,-0.0439655889006942,0.384193467321229,0.237549613921694,-0.154516491611253,0.148827601924918,-0.704310254458263,"2016-07-20"
3.03956030921317,0.681093115933754,-0.371592008369658,-0.323376163662397,-0.0439655889006942,0.384193467321229,0.237549613921694,-0.154516491611253,0.148827601924918,-0.704310254458263,"2016-07-21"
-2.76133597176354,-0.641853640139841,0.326332761174675,-0.954330905772966,0.40675546654294,0.184479225301276,-0.577692511725746,0.486266742730004,0.862717461142922,-0.157257055435724,"2016-07-22"
-2.76133597176354,-0.641853640139841,0.326332761174675,-0.954330905772966,0.40675546654294,0.184479225301276,-0.577692511725746,0.486266742730004,0.862717461142922,-0.157257055435724,"2016-07-25"
-2.76133597176354,-0.641853640139841,0.326332761174675,-0.954330905772966,0.40675546654294,0.184479225301276,-0.577692511725746,0.486266742730004,0.862717461142922,-0.157257055435724,"2016-07-26"
-4.02705006930739,-1.50542956967507,0.020461930467831,-0.126400730384075,0.0289948243895398,-0.63202790432352,-1.14273486216503,0.85599409723387,0.256801998037871,0.401877975920573,"2016-07-27"
-1.59966178975025,0.49823864381599,0.487631616066031,-0.324646481728082,-0.0272103015379037,-0.528247646095453,0.0432059725043408,0.183522724899131,0.74546777753659,-0.484723970480177,"2016-07-28"
-1.59966178975025,0.49823864381599,0.487631616066031,-0.324646481728082,-0.0272103015379037,-0.528247646095453,0.0432059725043408,0.183522724899131,0.74546777753659,-0.484723970480177,"2016-07-29"
-1.59966178975025,0.49823864381599,0.487631616066031,-0.324646481728082,-0.0272103015379037,-0.528247646095453,0.0432059725043408,0.183522724899131,0.74546777753659,-0.484723970480177,"2016-08-01"
-1.59966178975025,0.49823864381599,0.487631616066031,-0.324646481728082,-0.0272103015379037,-0.528247646095453,0.0432059725043408,0.183522724899131,0.74546777753659,-0.484723970480177,"2016-08-02"
-0.756189608716608,-0.177202155457919,0.225631947808009,0.192428025310827,-0.0427021671496364,-0.200768699916475,-0.119759918482157,0.176671850935613,0.347893589756853,0.11170517315818,"2016-08-03"
-0.882038789675545,-0.662454220583613,0.494722689280747,0.047648957095547,0.151396766002138,-0.431093379705779,0.355953402202182,0.037040751084202,-0.20582908105847,0.450913702139112,"2016-08-04"
3.59957265160435,-0.0560074353893363,-1.62940953555732,-1.28436025485042,1.92191439110197,-1.06135825974076,-0.814553306584796,-0.474333425372077,-0.345970819027359,0.325613361017422,"2016-08-05"
2.41781416828082,0.487262392990076,-0.451340947456053,0.790367032673769,0.940216875292752,-0.13833880142867,-0.293184647461279,-0.274563304558521,-0.159693507029587,0.0115825402652806,"2016-08-08"
4.29163058450016,-0.837959483120874,-3.47842961973849,1.81700890449008,1.50116192830286,-0.316146402175639,-1.59381740231829,0.877010464257425,0.252296593912645,0.384798034778863,"2016-08-09"
-0.778120301759206,-0.58533306415883,0.522641210150617,0.0275548671617711,-0.0868304731758138,-0.355443113208376,0.436647959876574,0.172234787900668,0.10375600503885,0.585595394662678,"2016-08-10"
0.484427466144029,0.0319035742673987,0.139750826225192,0.107361847632781,0.0543635360984218,-0.115055693596403,0.117704182048638,0.0734951859899098,0.0834556661107567,-0.029306279485624,"2016-08-11"
