Component1,Component2,Component3,Component4,Component5,Component6,Component7,Component8,Component9,Component10,Component11,Component12,Component13,Component14,Component15,Component16,Component17,Component18,Component19,Component20,date
-2.74585930022582,1.23584935929827,0.384745123504124,0.194244063176491,-1.90878156264108,0.115620231275435,0.758263581979802,-0.732366767217047,-0.926599451799446,-0.209838667849531,0.404570574673168,-0.509391972724431,0.782122452395563,-0.759766540589579,-0.365201058304368,0.921117668289629,0.815869387506168,0.0754112359106926,0.729328534189948,0.126235862998324,"27/01/2016"
0.377622846340735,2.60668208839911,0.888955244283619,-0.716197676455823,0.978262901189899,-0.601343454896869,2.93733412096675,0.43328588028817,0.273503150916219,1.72781934656166,0.500114434462529,1.36477165763678,0.0807965281441898,-0.365671070796952,1.87789140779918,0.224066444154182,-1.21544022460593,-2.41020376175892,0.146619914469823,0.880407322335035,"28/01/2016"
-0.54040502317437,3.85033968667532,-3.89057041862906,-0.520160629514323,4.07569191987708,-0.359418293012114,-0.659824534649157,-0.873897375538617,0.602200094221189,-1.06767439294137,-0.439864523268157,1.39877970607781,-1.18597340304004,-1.19048075330109,-0.0224367182253256,-0.988445102188445,0.355839647327786,0.900091411387302,-0.164193999746756,-0.0184785787203228,"29/01/2016"
-6.5543567183669,3.69651391125377,2.30354482824408,2.98241828302983,-0.365585720672139,1.44656951356368,0.704595513793466,1.22128843263124,-0.867976158454132,0.627605630902268,1.60145135210877,-0.533320952515158,2.07008918275432,-1.08134064065478,0.517643253435734,0.777886961827204,0.979749762931659,0.57295053043138,-0.0591981502399937,0.196664567195911,"01/02/2016"
-4.95919631311582,2.99206968820695,1.90054814318673,3.17283997445346,0.409396387536038,0.859431993279637,0.46750525679801,0.222238618246903,-0.0461901737297344,-0.515946843098976,1.13551522390922,0.404886719081493,1.69327535521782,0.0304590241588472,0.0940094328248879,0.596596587459015,1.46238997055276,-0.654303774983571,-0.407193928265447,1.13955328387615,"02/02/2016"
-5.98144535308576,3.1984924612099,2.33119466889972,3.71748107188152,-0.266652775978633,1.36514576484807,0.780828864222185,0.976825896526646,-0.0683194882765629,-0.395375452591857,0.424261359631394,-0.638515882181657,3.52477209133546,-1.7593062105693,0.105334974672998,0.164898534530967,1.64846129596766,0.324178757234373,0.0440202615030846,1.22713943953087,"03/02/2016"
-4.26930741126089,3.40922250523193,0.604182166518789,3.55626792503881,3.18348965125267,0.260361140812874,-0.228775680953962,-1.48959086140135,0.851064391997445,-0.558534512442495,-1.82155143211967,0.708351416234798,3.6960583950065,-0.16399359879227,0.58438055316875,-1.3615236934705,0.670363766441017,-0.467573464441647,-3.20727767982404,2.0109841340938,"04/02/2016"
-4.26930741126088,3.40922250523192,0.60418216651879,3.55626792503883,3.18348965125267,0.26036114081287,-0.22877568095396,-1.48959086140136,0.85106439199745,-0.558534512442492,-1.82155143211967,0.708351416234792,3.69605839500649,-0.16399359879227,0.58438055316875,-1.36152369347051,0.67036376644102,-0.467573464441643,-3.20727767982403,2.01098413409381,"05/02/2016"
-4.26930741126088,3.40922250523193,0.604182166518788,3.55626792503881,3.18348965125267,0.260361140812873,-0.228775680953961,-1.48959086140135,0.851064391997442,-0.558534512442496,-1.82155143211966,0.708351416234797,3.6960583950065,-0.16399359879227,0.584380553168752,-1.3615236934705,0.670363766441019,-0.467573464441643,-3.20727767982404,2.0109841340938,"08/02/2016"
-4.26930741126089,3.40922250523192,0.604182166518785,3.55626792503882,3.18348965125266,0.260361140812873,-0.228775680953959,-1.48959086140135,0.851064391997445,-0.558534512442497,-1.82155143211966,0.708351416234797,3.6960583950065,-0.163993598792274,0.584380553168754,-1.3615236934705,0.670363766441022,-0.467573464441648,-3.20727767982403,2.0109841340938,"09/02/2016"
-4.26930741126087,3.40922250523193,0.604182166518791,3.5562679250388,3.18348965125267,0.260361140812867,-0.228775680953964,-1.48959086140135,0.851064391997435,-0.558534512442494,-1.82155143211966,0.708351416234797,3.69605839500649,-0.163993598792269,0.584380553168753,-1.3615236934705,0.670363766441018,-0.467573464441647,-3.20727767982402,2.0109841340938,"10/02/2016"
-4.26930741126089,3.40922250523192,0.604182166518781,3.55626792503882,3.18348965125268,0.260361140812869,-0.228775680953957,-1.48959086140136,0.851064391997447,-0.558534512442499,-1.82155143211966,0.708351416234794,3.6960583950065,-0.163993598792269,0.584380553168755,-1.36152369347051,0.67036376644102,-0.467573464441639,-3.20727767982404,2.0109841340938,"11/02/2016"
-4.26930741126088,3.40922250523193,0.60418216651879,3.55626792503882,3.18348965125267,0.26036114081287,-0.22877568095396,-1.48959086140136,0.851064391997444,-0.558534512442498,-1.82155143211967,0.708351416234799,3.6960583950065,-0.163993598792273,0.584380553168754,-1.36152369347051,0.670363766441022,-0.467573464441643,-3.20727767982404,2.0109841340938,"12/02/2016"
-2.02908399687266,4.09373758889401,1.11239571637224,-3.12642255211639,-1.83048897920068,1.25237783579942,-1.26060961731254,-0.121612342761806,0.347828591841349,-0.413175472816381,-1.51054731940863,-0.563244453260496,-0.583417819749906,-0.0667406012423491,0.453243550713202,0.392205945633685,1.18610203218444,1.24892260070603,0.191329346449534,-0.069773513886789,"15/02/2016"
-3.15785228474596,2.57021234757313,0.401931889329426,-3.07723525773171,-1.67176179406889,1.80827259107151,-2.19437463259049,0.882205925165604,-0.242962296201584,0.780143718844429,-0.902150017966308,-1.33176215891456,-0.926104127660251,-2.25747057025281,0.677356800429606,3.06764245030722,0.825633408127661,0.701533160760632,0.0386565210420502,-0.952155586844767,"16/02/2016"
-3.15785228474597,2.57021234757313,0.401931889329421,-3.07723525773171,-1.67176179406889,1.8082725910715,-2.19437463259049,0.882205925165607,-0.242962296201581,0.780143718844429,-0.902150017966311,-1.33176215891456,-0.92610412766025,-2.25747057025281,0.677356800429607,3.06764245030721,0.825633408127655,0.701533160760638,0.038656521042053,-0.952155586844764,"17/02/2016"
-3.15785228474597,2.57021234757312,0.401931889329417,-3.07723525773171,-1.67176179406888,1.8082725910715,-2.19437463259048,0.882205925165612,-0.242962296201586,0.780143718844432,-0.902150017966305,-1.33176215891456,-0.926104127660254,-2.2574705702528,0.677356800429602,3.0676424503072,0.825633408127653,0.701533160760634,0.0386565210420525,-0.952155586844762,"18/02/2016"
-3.15785228474597,2.57021234757314,0.401931889329416,-3.07723525773173,-1.6717617940689,1.80827259107151,-2.1943746325905,0.882205925165609,-0.242962296201581,0.780143718844436,-0.902150017966314,-1.33176215891456,-0.926104127660247,-2.25747057025281,0.677356800429605,3.06764245030722,0.825633408127657,0.701533160760645,0.0386565210420533,-0.952155586844761,"19/02/2016"
-3.15785228474597,2.57021234757314,0.401931889329416,-3.07723525773172,-1.67176179406889,1.80827259107151,-2.1943746325905,0.882205925165606,-0.242962296201585,0.780143718844434,-0.902150017966308,-1.33176215891457,-0.926104127660254,-2.25747057025281,0.677356800429603,3.06764245030722,0.825633408127657,0.701533160760644,0.0386565210420584,-0.952155586844769,"22/02/2016"
1.92952315416549,2.29486686947217,4.29241598242782,-0.956697869255287,-1.49739703124082,0.243999218800328,0.501307830377216,-2.38099928723209,0.157312240352873,-0.786492725272809,-0.12402694848108,-0.514737601656031,-0.842533811976802,2.52187037704572,-0.491914581101135,-0.886837777138636,1.55978902060588,0.190559837302022,1.6768065776063,-1.77679107817366,"23/02/2016"
1.92952315416549,2.29486686947217,4.29241598242782,-0.956697869255284,-1.49739703124082,0.243999218800326,0.501307830377214,-2.3809992872321,0.157312240352876,-0.786492725272809,-0.124026948481082,-0.514737601656029,-0.842533811976795,2.52187037704572,-0.491914581101135,-0.88683777713864,1.55978902060588,0.190559837302021,1.6768065776063,-1.77679107817366,"24/02/2016"
0.369108101168961,-0.79917225395476,-0.921829094199894,1.01968817622145,-1.48221389817636,-1.0304973307249,1.09488040340605,1.31785687654169,2.11212628277692,-0.176844262904037,-0.7145118008041,-0.0612977910802018,-0.714559979060373,0.578830662646279,0.307731786508263,0.514824236974665,-0.0919361919687288,0.029683189214193,-0.664470888342141,0.569549781600362,"25/02/2016"
0.369108101168964,-0.799172253954765,-0.921829094199902,1.01968817622146,-1.48221389817638,-1.03049733072491,1.09488040340606,1.31785687654169,2.11212628277694,-0.176844262904038,-0.714511800804106,-0.0612977910802033,-0.714559979060378,0.578830662646281,0.307731786508264,0.514824236974669,-0.0919361919687253,0.0296831892141944,-0.66447088834215,0.569549781600357,"26/02/2016"
0.955438365273788,-1.15616581613173,-1.34283596381445,1.29688236268653,-1.10740621987937,-0.379093950548547,1.61594692281669,2.220495972364,3.02490677614644,-0.306181966280656,-0.890571356896734,-0.0565722121935562,-1.76002983114678,0.297700147047564,1.08722740074788,0.817240684923613,0.455994956490616,-0.156164049460927,-0.359699000397871,0.787154565880232,"29/02/2016"
-4.81004881258603,3.33275150059443,3.50909770633295,5.00905521525368,0.947643511413833,-0.869767362552054,0.735272990134927,1.68824270958937,0.189012856804031,0.58589430414064,0.979237558538602,0.192792051544199,-0.530230964682379,1.33913436787768,-0.836385665783409,-0.452983960115272,1.0458454534816,1.04443936929164,0.986652536365504,1.07152965741927,"01/03/2016"
-4.18142694511412,3.79757763179243,2.41053208762906,1.19957909648453,-0.104713298769614,0.683480234295964,0.783096956323577,1.51932559800021,0.263315714568669,0.275922023851522,0.000493524989512902,0.0602064400284045,1.94889318034703,-0.221699052478153,0.169302609683443,-0.302372641738826,-0.0937753761524616,0.0974125180441911,-0.532871639868236,0.380366032150148,"02/03/2016"
-2.76212287693389,5.01753165492072,1.62201357948351,-0.768636301613433,-1.93445292324444,0.758432618805747,-0.590215078965301,1.1401865816573,0.141313036654061,2.22814875314339,-0.618775736093576,0.210839034759896,1.21523502010632,-1.17082198413799,0.81675011282219,1.12528226809462,-0.0340865943494046,-1.13611882245743,-0.808605277522749,-0.101345155708185,"03/03/2016"
-2.67644725680675,4.31262960377008,1.77187950550218,0.48976093283449,-0.620507045942078,-0.42620300158533,0.358087988953094,1.35602603809566,1.10460213495552,2.47622590485043,0.320757279054412,-0.069761141428958,0.907698215061925,-0.0674014730004922,1.52206093310428,0.149931395834504,-0.624415650244082,-1.43485985224431,-0.373807676389388,0.604010289241948,"04/03/2016"
-3.42018937727766,2.01856641573973,0.628972925687996,-1.80517230461071,-3.051868268303,2.34256995321285,-1.3149830462202,-0.521195011434186,0.187312787515805,1.12064660350264,-1.88607973563304,-0.509707748871908,0.577004811200308,-1.39665483697681,-0.790889166885034,1.7259537061921,0.677068017108237,-0.38054562263242,0.161768397558016,-0.39758068610573,"07/03/2016"
-3.04830770746381,2.85341683672325,-0.0135695993341394,-0.976504809539789,-0.676687017110908,1.61432551519453,-0.429770353758016,-0.460075289621472,0.0587802980455413,-0.204415720239366,-1.54309229158758,0.279551250157784,-0.199458799535968,-1.03173494551385,0.0979493883672391,0.798121668237317,0.0797412046018961,-0.383388814460907,0.200978157997582,-0.558096555778013,"08/03/2016"
-1.34103191906725,2.82295696715705,-1.04066440239421,-1.50468401980194,-2.55742900717891,0.929320214228191,-0.742866196711035,0.194474562869447,1.51539683339683,1.8706509920602,-2.50035702124989,-0.697135547276662,-0.020904300700853,-1.06181594913127,-0.315253747757143,2.37309494861035,-0.526322316168462,-0.543897028289821,0.634868997142231,0.712224095246329,"09/03/2016"
-1.41002900934945,1.90340474671206,-0.737346695263051,0.352449508607818,-2.48707267566372,0.345936448666738,0.0564157956338432,1.7305369595989,2.1732898612868,1.78376867598316,-1.63488066519836,0.667728879839455,-0.426474263435688,-0.695956576920382,0.540799934281901,1.25716835473759,-0.155185930601867,-0.81628822179088,-0.164598550514214,-0.267157193548563,"10/03/2016"
-0.337824124792343,-2.29642487101386,-2.0965004669299,2.4804341949988,-2.39815314471433,-1.79409814743099,1.12755720454406,1.79593376115965,4.44110328292344,-0.755458247770687,0.0845699364470781,1.45935174853467,0.163937895527226,0.340578495913411,0.140197691621268,1.00635844333733,-0.479701534874031,0.237078143469286,-0.595918805279545,-0.27943268485906,"11/03/2016"
1.07267244403516,-0.577733593201605,-0.748812603454784,0.443321822906934,-0.592846866525805,-0.388838623923762,0.642666304795103,1.05045560771079,1.77384140796234,0.356580274554903,0.027653700724847,-0.417990288170172,0.0690982337779209,0.165345816527851,0.492668953769518,0.347940034264332,0.359850474026492,-0.796088606603259,-0.313977372876293,0.317941383000654,"14/03/2016"
-1.99531912372178,-1.1317099413665,1.65121265934149,-0.663045417843296,1.14209105190752,-0.58108685377386,2.06950483155441,3.17513411738541,1.99968447900958,-1.23506499544959,-0.633392834936508,-1.66907187830426,0.0153565323621707,0.479241984349475,-0.39871104627562,0.0682412214182305,1.46422719600675,-2.47505300884688,-0.725691765424131,0.300298714851592,"15/03/2016"
-0.815062399576475,-0.799683807731682,-0.0618626278134716,-0.371538187981299,-0.742514623426011,-0.713436431232263,1.68925516666657,-0.330367714704605,2.20005921142131,-0.288235837207927,0.274232671027226,0.71842741432921,-1.09977166736802,0.499320981975928,-0.63216881403839,0.371658522008943,-0.893254173002169,-0.357267244399824,-0.0316536784119771,0.260320879704776,"16/03/2016"
3.60499958625125,2.16389032968727,-0.17732005595169,0.235693469591296,-2.7323501995793,-0.0799296173374965,-2.09235703657924,0.601654870641362,-1.01656478026469,3.41827361467151,-2.13694692133548,1.26856244514449,-0.550359000911834,-0.469899557615295,0.210116403429563,-1.29340814529152,1.14782902068338,-0.366612843333009,-1.16028120107559,1.23124656742155,"17/03/2016"
0.514109996886609,-0.759730757174024,-1.93967780654965,1.46709219832313,-1.41922064979923,-1.41358528199775,1.37447489529964,2.04943622232894,3.02246690131024,-0.564736690371154,-0.904044621652668,0.202413358160257,-1.15429884740633,0.683937354039261,0.712304786079249,0.805190589448705,0.11281850053819,0.271832594676077,-0.760266188388087,0.662777960900961,"18/03/2016"
0.441937475563027,-0.0888411569196421,-2.6552687023561,0.427314974006508,-1.00335267258808,-1.26259085872055,2.47857611580743,2.4595115329935,2.90668808815979,-0.477455027911951,-1.05558959951257,-1.22205518214729,-0.424082950796127,1.02450408197211,0.177733439052448,0.789024080399406,0.517263200878283,-0.964649074216767,-0.427071527960219,0.140826514725884,"21/03/2016"
0.618087110282207,0.457260062977278,-0.460775579602872,-0.508154504001599,-0.951680100131928,-0.815237144637221,0.153213548450525,0.390990840919685,0.25132153655188,0.279997264907708,-0.391203099520196,-0.184633533126529,0.408310963706245,0.712154177757662,0.264367525358953,-0.567841323003499,-0.251404454543966,-0.346917880579026,0.331315398781546,-0.391248382533167,"22/03/2016"
0.618087110282209,0.457260062977277,-0.460775579602875,-0.508154504001596,-0.951680100131929,-0.81523714463722,0.15321354845053,0.390990840919687,0.251321536551882,0.279997264907705,-0.391203099520195,-0.184633533126527,0.408310963706244,0.712154177757657,0.264367525358956,-0.567841323003498,-0.251404454543963,-0.346917880579021,0.331315398781545,-0.391248382533167,"23/03/2016"
-0.396863467519076,-1.21268316947653,-2.62482213680836,2.55994029704256,-2.57595502130086,-0.91372667116454,1.89363687776767,2.31226116547687,3.16225236821797,0.357500293874046,-0.597221445433336,0.464473952239456,-2.34702020399559,0.208933015043172,1.32872966524271,0.722332935711588,-0.827884813024662,0.00731421754011748,-0.985009353191525,0.232650083922766,"29/03/2016"
0.143975500927474,-1.94332672722312,-2.22203816054621,3.19251207526495,-2.53659229771156,-1.50198543107858,1.7686652404275,2.33614325059451,4.78876365287918,-0.27257735425161,-0.461574451518002,0.283831176687344,-1.7083271572225,0.122374710867378,1.53719853057293,1.17060484487118,-0.55944012925713,-0.130460919893432,-1.10830512133071,0.826158396624077,"30/03/2016"
-0.380773800706263,-0.642396327791612,-0.528183005419185,-0.0747119779840288,-0.673345913453323,-0.356375474068028,0.989906596008052,1.58434578497693,0.152688101896615,-0.173886739774763,-0.706420945146553,0.713704856710759,-0.160165410348201,0.795995015978132,-0.0156165140257549,-0.611733924798595,0.316164025052368,0.307354151961099,0.142213149426422,-0.375099668775842,"31/03/2016"
-4.46641465420296,3.19256435424425,-0.311334241066164,0.905307505591648,0.981358036755678,-2.53650505842608,2.5803770850962,0.849800496369908,-0.139984157057522,-0.0116912296099506,1.71921410538362,3.00324673990718,-2.17051141796472,2.14478111384034,0.607716670597656,0.373525686228632,0.35667055619414,0.681897514372838,0.462881844474007,0.900703512898412,"01/04/2016"
0.736108726782945,-0.560209489106846,-0.73363754921465,1.50381556084197,-1.44220914176815,-0.578378214070513,1.32969178912614,1.82821272413629,2.85861204890939,-0.303485341261552,-0.726196001861082,0.638321703442299,-1.91830024568571,0.2338832413113,1.23365220371523,0.575430635506303,0.235502977392134,0.315767467634684,-0.1900381384177,0.367468278646566,"04/04/2016"
0.736108726782946,-0.560209489106846,-0.733637549214651,1.50381556084197,-1.44220914176815,-0.578378214070511,1.32969178912615,1.82821272413629,2.85861204890939,-0.303485341261548,-0.726196001861079,0.638321703442295,-1.91830024568571,0.233883241311298,1.23365220371523,0.575430635506305,0.235502977392136,0.315767467634686,-0.190038138417704,0.367468278646566,"05/04/2016"
0.736108726782947,-0.560209489106845,-0.733637549214652,1.50381556084197,-1.44220914176815,-0.578378214070511,1.32969178912614,1.8282127241363,2.85861204890939,-0.303485341261553,-0.726196001861079,0.638321703442299,-1.91830024568571,0.233883241311297,1.23365220371523,0.575430635506305,0.235502977392137,0.315767467634688,-0.190038138417701,0.367468278646566,"06/04/2016"
0.736108726782943,-0.560209489106844,-0.733637549214651,1.50381556084197,-1.44220914176815,-0.578378214070514,1.32969178912614,1.82821272413629,2.85861204890939,-0.303485341261552,-0.726196001861081,0.6383217034423,-1.91830024568571,0.233883241311299,1.23365220371522,0.575430635506303,0.235502977392132,0.315767467634686,-0.190038138417702,0.367468278646567,"07/04/2016"
0.736108726782947,-0.560209489106849,-0.733637549214649,1.50381556084197,-1.44220914176815,-0.578378214070509,1.32969178912615,1.82821272413629,2.85861204890939,-0.303485341261552,-0.726196001861085,0.638321703442298,-1.91830024568571,0.233883241311293,1.23365220371522,0.575430635506308,0.235502977392136,0.315767467634684,-0.190038138417698,0.36746827864656,"08/04/2016"
-0.7711897837744,-0.994778738223613,-1.95480559480677,2.74524403968657,-2.40456211289611,-1.64691228563392,2.74793927311499,1.43723316650759,1.93438686021222,-0.668968797704248,-0.0860463718704835,-0.255635227365816,0.278381625852941,-0.0824795113866745,-0.515383713915318,0.189651714047328,-0.0288461073395625,-0.0496772914326267,-0.169734792221716,0.132593614245606,"11/04/2016"
-0.771189783774395,-0.994778738223613,-1.95480559480677,2.74524403968657,-2.40456211289611,-1.64691228563391,2.74793927311499,1.43723316650759,1.93438686021222,-0.668968797704246,-0.0860463718704819,-0.25563522736582,0.278381625852941,-0.08247951138668,-0.515383713915319,0.189651714047332,-0.0288461073395594,-0.0496772914326264,-0.169734792221715,0.132593614245605,"12/04/2016"
-0.771189783774401,-0.994778738223615,-1.95480559480677,2.74524403968657,-2.40456211289611,-1.64691228563392,2.74793927311499,1.43723316650759,1.93438686021222,-0.668968797704246,-0.0860463718704842,-0.255635227365818,0.278381625852943,-0.0824795113866773,-0.515383713915322,0.189651714047331,-0.028846107339562,-0.0496772914326265,-0.169734792221714,0.132593614245604,"13/04/2016"
-0.771189783774396,-0.994778738223612,-1.95480559480677,2.74524403968657,-2.40456211289611,-1.64691228563392,2.74793927311499,1.4372331665076,1.93438686021222,-0.668968797704251,-0.0860463718704834,-0.255635227365818,0.278381625852943,-0.0824795113866735,-0.51538371391532,0.189651714047328,-0.0288461073395587,-0.0496772914326317,-0.169734792221717,0.132593614245606,"14/04/2016"
-0.771189783774398,-0.994778738223612,-1.95480559480677,2.74524403968657,-2.40456211289611,-1.64691228563392,2.74793927311499,1.43723316650759,1.93438686021222,-0.668968797704247,-0.0860463718704825,-0.255635227365819,0.278381625852941,-0.0824795113866724,-0.515383713915319,0.18965171404733,-0.0288461073395579,-0.0496772914326293,-0.169734792221718,0.132593614245605,"15/04/2016"
-0.771189783774398,-0.994778738223613,-1.95480559480677,2.74524403968657,-2.40456211289611,-1.64691228563392,2.74793927311499,1.4372331665076,1.93438686021222,-0.668968797704246,-0.0860463718704814,-0.25563522736582,0.278381625852944,-0.0824795113866732,-0.51538371391532,0.189651714047331,-0.0288461073395578,-0.0496772914326286,-0.169734792221718,0.132593614245607,"18/04/2016"
-0.771189783774399,-0.994778738223609,-1.95480559480677,2.74524403968657,-2.40456211289611,-1.64691228563392,2.74793927311498,1.4372331665076,1.93438686021222,-0.668968797704251,-0.0860463718704861,-0.255635227365817,0.27838162585294,-0.0824795113866715,-0.515383713915315,0.189651714047331,-0.0288461073395564,-0.04967729143263,-0.169734792221715,0.132593614245609,"19/04/2016"
1.58024024528438,0.871303299020391,0.397327851663923,0.746497530251495,-0.032444213056914,-1.63047944365863,2.10169619344162,1.16043494094983,-1.20683109880375,-1.707877619618,-0.650555577189151,-0.637192944796984,-0.0460501278841963,-1.13850924412767,-0.669198063591213,0.314359473856102,-1.27147174080143,0.691949947107715,1.0384890415577,-0.386166020265049,"20/04/2016"
1.58024024528438,0.871303299020391,0.397327851663927,0.746497530251494,-0.0324442130569155,-1.63047944365863,2.10169619344162,1.16043494094983,-1.20683109880375,-1.707877619618,-0.650555577189151,-0.637192944796983,-0.0460501278841956,-1.13850924412767,-0.669198063591212,0.314359473856101,-1.27147174080143,0.69194994710772,1.0384890415577,-0.386166020265047,"21/04/2016"
1.58024024528438,0.87130329902039,0.397327851663929,0.746497530251493,-0.0324442130569127,-1.63047944365863,2.10169619344163,1.16043494094983,-1.20683109880375,-1.707877619618,-0.650555577189151,-0.63719294479698,-0.0460501278841969,-1.13850924412767,-0.669198063591213,0.314359473856105,-1.27147174080143,0.691949947107715,1.0384890415577,-0.386166020265053,"22/04/2016"
0.43615462716832,3.87249507623129,-3.36909923327884,-0.192314441090445,4.20074497503649,0.110535877379949,-0.627355775511911,-0.968737313787548,0.335995108790459,-1.74379053636605,0.0197356095353462,0.773311211449814,-0.67231158050358,-1.3592242473737,-0.935611003082458,-0.328997440910454,-0.208244757075193,0.688858587607503,0.373421802301485,-0.471033683576605,"25/04/2016"
0.43615462716832,3.87249507623129,-3.36909923327885,-0.192314441090442,4.20074497503648,0.110535877379948,-0.627355775511912,-0.968737313787548,0.33599510879046,-1.74379053636605,0.0197356095353474,0.773311211449814,-0.672311580503579,-1.3592242473737,-0.935611003082458,-0.328997440910452,-0.208244757075192,0.688858587607503,0.373421802301486,-0.471033683576604,"26/04/2016"
0.436154627168321,3.8724950762313,-3.36909923327884,-0.192314441090444,4.20074497503649,0.11053587737995,-0.62735577551191,-0.968737313787547,0.335995108790462,-1.74379053636605,0.019735609535345,0.773311211449813,-0.67231158050358,-1.3592242473737,-0.935611003082457,-0.328997440910453,-0.208244757075192,0.6888585876075,0.373421802301486,-0.471033683576606,"27/04/2016"
0.436154627168321,3.8724950762313,-3.36909923327885,-0.192314441090443,4.20074497503649,0.110535877379949,-0.627355775511911,-0.968737313787547,0.33599510879046,-1.74379053636605,0.0197356095353452,0.773311211449811,-0.672311580503579,-1.3592242473737,-0.935611003082461,-0.328997440910452,-0.208244757075191,0.688858587607499,0.373421802301485,-0.471033683576606,"28/04/2016"
0.43615462716832,3.87249507623129,-3.36909923327885,-0.192314441090444,4.20074497503649,0.110535877379951,-0.627355775511909,-0.968737313787548,0.335995108790462,-1.74379053636605,0.0197356095353454,0.773311211449814,-0.67231158050358,-1.3592242473737,-0.935611003082459,-0.328997440910453,-0.208244757075191,0.688858587607502,0.373421802301484,-0.471033683576606,"29/04/2016"
2.19346711746732,2.4239693879739,-1.88228059843169,-0.0133712610253139,1.83186792447523,-0.365662055359985,-0.798563256452201,-1.12310914631251,-0.185128201017104,-0.386336927798124,-1.00906852233603,0.111679389794313,-1.23071827191509,-0.104152716577704,-1.51989077525678,-0.0114047330416836,1.99844132534607,0.903434787609005,-0.199411787562608,-0.37798730529319,"02/05/2016"
