log_ret,date,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,sentiment_LM,Component1,Component2,Component3,Component4,Component5,Component6,Component7,Component8,Component9,Component10,Component11,Component12,Component13,Component14,Component15,Component16,Component17,Component18,Component19,Component20,Component1LM,Component2LM,Component3LM,Component4LM,Component5LM,Component6LM,Component7LM,Component8LM,Component9LM,Component10LM
-0.005744747,14/03/2017,0.001601759,0.001664573,0.003894472,0.012280151,0.001727387,0.001853015,0.010584171,0.001853015,0.001978643,0.001633166,0.020414573,0.001601759,0.069566583,0.014698492,0.001790201,0.001978643,0.010992462,0.001727387,0.002135678,0.002575377,0.033605528,0.00169598,0.002041457,0.001758794,0.00201005,0.001664573,0.003015075,0.003234925,0.012468593,0.00201005,0.002795226,0.003266332,0.019158291,0.00201005,0.018781407,0.002638191,0.003611809,0.00339196,0.001727387,0.003925879,0.002261307,0.005527638,0.00656407,0.003800251,0.014792714,0.00169598,0.001821608,0.032474874,0.004616834,0.031658291,0.005998744,0.00625,0.016363065,0.001884422,0.005778894,0.005307789,0.005370603,0.157474874,0.003674623,0.001350503,0.003329146,0.202261307,0.003643216,0.002198492,0.014541457,0.001570352,0.002229899,0.002104271,0.007129397,0.003643216,0.001633166,0.001507538,0.007255025,0.002324121,0.002826633,0.020037688,0.014133166,0.003203518,0.010364322,0.00423995,0.003580402,0.003172111,0.00254397,0.005778894,0.005747487,0.004302764,0.002104271,0.002041457,0.002826633,0.002418342,0.00593593,0.003486181,0.021388191,0.002292714,0.002449749,0.002041457,0.003109296,0.001444724,0.004334171,0.002795226,-0.011627907,-2.128844196,0.410455201,-0.0463081,4.827375956,-0.099262056,-3.300465833,1.139895801,-1.194151537,5.168736074,1.083756796,0.530560481,0.769044903,-1.391551702,0.223617292,0.153066797,3.371725794,-0.251329241,-1.870058743,-2.519347199,0.792452499,-4.731378005,0.935011095,0.963335494,1.387995818,-0.29768873,-0.626154532,-2.485293542,-0.372692553,0.315168833,-2.094786361
0.005494348,15/03/2017,0.003597122,0.00368705,0.004046763,0.004226619,0.003597122,0.003956835,0.00602518,0.003776978,0.003866906,0.003597122,0.004226619,0.00368705,0.004406475,0.003866906,0.00368705,0.003597122,0.00368705,0.00368705,0.00368705,0.00368705,0.007374101,0.003866906,0.003597122,0.00368705,0.004046763,0.003776978,0.007374101,0.004316547,0.006834532,0.003866906,0.005215827,0.00368705,0.004316547,0.003597122,0.00368705,0.00368705,0.004406475,0.005215827,0.00368705,0.147302158,0.003956835,0.004316547,0.003597122,0.003866906,0.00368705,0.003956835,0.004676259,0.00368705,0.005485612,0.003866906,0.003597122,0.004766187,0.00368705,0.004136691,0.004226619,0.00368705,0.004046763,0.00368705,0.00368705,0.445053957,0.003776978,0.00368705,0.006744604,0.005305755,0.00368705,0.004226619,0.003597122,0.009352518,0.006115108,0.003597122,0.003956835,0.003776978,0.003597122,0.003776978,0.003597122,0.00368705,0.003776978,0.003776978,0.003866906,0.003776978,0.00368705,0.003597122,0.003776978,0.004136691,0.004046763,0.00368705,0.00368705,0.003597122,0.00368705,0.004136691,0.003597122,0.003776978,0.003776978,0.004226619,0.004046763,0.003597122,0.003597122,0.00368705,0.00602518,0.004136691,0.00060183,1.688922414,-0.094086859,-1.191430174,0.696078755,-0.020626289,3.205261232,-2.266492165,1.235465449,-0.124175851,-1.246442715,1.741030531,0.383735239,1.091412662,1.82153433,0.292978354,0.932342311,-1.280478169,-0.030507647,0.483011614,0.582805871,1.011513068,-0.209184406,-0.181512373,-0.114166809,0.18994095,-0.100075602,-0.279976523,-0.002802564,-0.016673814,-0.002290275
0.000217453,16/03/2017,0.003597122,0.00368705,0.004046763,0.004226619,0.003597122,0.003956835,0.00602518,0.003776978,0.003866906,0.003597122,0.004226619,0.00368705,0.004406475,0.003866906,0.00368705,0.003597122,0.00368705,0.00368705,0.00368705,0.00368705,0.007374101,0.003866906,0.003597122,0.00368705,0.004046763,0.003776978,0.007374101,0.004316547,0.006834532,0.003866906,0.005215827,0.00368705,0.004316547,0.003597122,0.00368705,0.00368705,0.004406475,0.005215827,0.00368705,0.147302158,0.003956835,0.004316547,0.003597122,0.003866906,0.00368705,0.003956835,0.004676259,0.00368705,0.005485612,0.003866906,0.003597122,0.004766187,0.00368705,0.004136691,0.004226619,0.00368705,0.004046763,0.00368705,0.00368705,0.445053957,0.003776978,0.00368705,0.006744604,0.005305755,0.00368705,0.004226619,0.003597122,0.009352518,0.006115108,0.003597122,0.003956835,0.003776978,0.003597122,0.003776978,0.003597122,0.00368705,0.003776978,0.003776978,0.003866906,0.003776978,0.00368705,0.003597122,0.003776978,0.004136691,0.004046763,0.00368705,0.00368705,0.003597122,0.00368705,0.004136691,0.003597122,0.003776978,0.003776978,0.004226619,0.004046763,0.003597122,0.003597122,0.00368705,0.00602518,0.004136691,0.00060183,1.688922414,-0.094086859,-1.191430174,0.696078755,-0.020626289,3.205261232,-2.266492165,1.235465449,-0.124175851,-1.246442715,1.741030531,0.383735239,1.091412662,1.82153433,0.292978354,0.932342311,-1.280478169,-0.030507647,0.483011614,0.582805871,1.011513068,-0.209184406,-0.181512373,-0.114166809,0.18994095,-0.100075602,-0.279976523,-0.002802564,-0.016673814,-0.002290275
-0.009398171,17/03/2017,0.001902985,0.003843284,0.005186567,0.255373134,0.013619403,0.002238806,0.004365672,0.004179104,0.001977612,0.003022388,0.002723881,0.004776119,0.003320896,0.001716418,0.002313433,0.002985075,0.002425373,0.0025,0.01369403,0.002238806,0.018134328,0.001529851,0.041529851,0.019962687,0.002089552,0.003246269,0.005373134,0.002126866,0.006156716,0.001977612,0.004402985,0.00238806,0.003059701,0.001716418,0.003395522,0.007014925,0.001791045,0.090373134,0.002350746,0.010074627,0.007164179,0.012164179,0.00358209,0.008358209,0.003619403,0.002126866,0.003358209,0.002574627,0.005410448,0.002574627,0.003246269,0.002276119,0.001865672,0.002089552,0.008432836,0.003880597,0.011902985,0.002201493,0.002350746,0.005559701,0.001940299,0.002164179,0.00761194,0.002164179,0.001940299,0.004626866,0.055671642,0.002723881,0.007425373,0.003544776,0.039589552,0.002201493,0.003955224,0.010820896,0.002761194,0.003768657,0.001902985,0.003208955,0.006268657,0.005559701,0.005074627,0.002537313,0.002089552,0.002276119,0.061791045,0.002537313,0.008656716,0.0025,0.001940299,0.002014925,0.025708955,0.003544776,0.009253731,0.001791045,0.002686567,0.002462687,0.001716418,0.017425373,0.004067164,0.012238806,0.00462963,0.959000165,-1.812007467,-0.500316112,-0.705487312,2.11042051,1.426983614,-0.185450948,-0.28676059,-0.179610678,2.378327333,2.23207774,-2.695806715,0.023232392,-1.084619683,-2.394237013,0.142648993,-0.289523931,2.105509854,0.223076354,-1.131776221,2.927303036,-0.170023209,0.320483712,0.113719001,-0.329512135,-0.57826908,-0.875061825,0.541062433,-0.640233257,-0.336873378
0.000311557,20/03/2017,0.004052369,0.006655237,0.007730673,0.002041771,0.002665212,0.005922693,0.00625,0.00188591,0.009881546,0.00451995,0.01694202,0.001776808,0.011299875,0.001075436,0.027540524,0.00986596,0.023488155,0.001044264,0.023472569,0.008400873,0.00188591,0.030221322,0.003802993,0.00090399,0.001543017,0.001667706,0.003008105,0.006281172,0.003070449,0.03848192,0.009600998,0.001558603,0.002197631,0.003974439,0.021586658,0.003569202,0.003148379,0.005143392,0.012188279,0.003054863,0.059772444,0.016910848,0.009242519,0.005455112,0.008120324,0.023581671,0.018360349,0.004629052,0.001137781,0.005096633,0.018422693,0.002649626,0.0131702,0.029551122,0.004582294,0.008790524,0.001636534,0.001854738,0.001480673,0.004395262,0.020043641,0.001262469,0.038980673,0.084803616,0.060785536,0.025233791,0.001044264,0.005782419,0.001589776,0.006390274,0.00609414,0.002057357,0.002041771,0.003428928,0.024890898,0.000810474,0.012406484,0.007013716,0.003491272,0.006483791,0.007948878,0.009351621,0.001028678,0.001309227,0.00428616,0.001168953,0.005486284,0.001418329,0.000872818,0.003943267,0.001091022,0.007512469,0.002696384,0.019061721,0.001091022,0.000810474,0.00255611,0.003023691,0.002197631,0.036268703,0.019721038,-1.91270326,1.677281129,0.260250496,-1.503913522,-3.095511581,2.445325172,-0.643948606,-0.218092143,-0.195997306,0.236949041,-1.23152682,-0.590066821,0.574997697,-2.303294844,-0.188440374,1.124988533,1.228189695,0.003194306,0.480142778,0.251393839,10.7409159,-0.516409359,-4.075743164,4.032776463,0.619424287,-0.257256277,-1.450555188,-4.371562168,1.539315677,-0.106894287
-0.007047222,21/03/2017,0.002052239,0.012046908,0.001998934,0.019696162,0.002452026,0.00554371,0.002771855,0.017057569,0.001839019,0.002292111,0.010581023,0.001252665,0.046641791,0.001599147,0.014472281,0.002292111,0.00282516,0.015511727,0.006103412,0.008742004,0.00282516,0.010127932,0.002372068,0.001465885,0.002238806,0.015644989,0.006823028,0.003598081,0.009728145,0.010634328,0.013939232,0.004584222,0.002905117,0.003384861,0.040724947,0.00423774,0.001892324,0.004690832,0.004637527,0.00423774,0.086060768,0.003358209,0.005303838,0.005197228,0.011647122,0.022654584,0.010847548,0.002212154,0.003757996,0.001385928,0.015458422,0.001865672,0.004690832,0.002558635,0.005836887,0.015405117,0.002665245,0.006636461,0.001945629,0.018816631,0.003224947,0.003144989,0.005570362,0.081663113,0.110181237,0.021268657,0.001812367,0.001892324,0.007462687,0.006769723,0.013539446,0.00716951,0.002558635,0.001785714,0.0108742,0.001465885,0.017404051,0.001892324,0.00303838,0.0125,0.005383795,0.00282516,0.001679104,0.005810235,0.001279318,0.001732409,0.001465885,0.005090618,0.025159915,0.001945629,0.0016258,0.004530917,0.014498934,0.022734542,0.003278252,0.001839019,0.001359275,0.001545842,0.002531983,0.021695096,-0.002123087,-2.661851102,2.140479027,0.916074296,-0.676137927,-2.239513967,2.616622512,-1.395029766,-0.32854219,1.40078156,1.345563891,-1.911216799,-0.787221554,0.68316782,-2.178278598,-0.194350141,0.659735038,0.533468137,0.244527882,-0.206969629,0.524843529,-0.187235252,-0.115025467,0.290113662,-0.592457154,0.138187855,-0.2051552,-0.12012369,0.37745705,-0.024532201,-0.144205031
-0.013493771,22/03/2017,0.001105769,0.008125,0.004879808,0.009951923,0.003461538,0.004495192,0.010673077,0.014951923,0.001442308,0.010769231,0.005552885,0.001706731,0.011225962,0.003269231,0.048605769,0.009350962,0.016009615,0.020673077,0.009543269,0.013966346,0.004759615,0.005697115,0.002019231,0.003125,0.003173077,0.003221154,0.003125,0.002572115,0.008918269,0.002091346,0.001923077,0.003581731,0.005841346,0.001490385,0.006442308,0.002019231,0.005144231,0.002475962,0.002596154,0.050649038,0.055625,0.001610577,0.007091346,0.003605769,0.012019231,0.003557692,0.034927885,0.001274038,0.009807692,0.002139423,0.003317308,0.00125,0.002596154,0.001225962,0.001490385,0.002427885,0.002235577,0.001995192,0.001706731,0.126610577,0.015625,0.003846154,0.003581731,0.084350962,0.031947115,0.043677885,0.004951923,0.004855769,0.001995192,0.002139423,0.001346154,0.002091346,0.002379808,0.004158654,0.002860577,0.004567308,0.008076923,0.013822115,0.012764423,0.004543269,0.004278846,0.002668269,0.002139423,0.003485577,0.005,0.002019231,0.001298077,0.004206731,0.003052885,0.014254808,0.001346154,0.029591346,0.002668269,0.004038462,0.001658654,0.006778846,0.002283654,0.002043269,0.002692308,0.043774038,0.008362758,-2.144408636,2.176750068,-0.17347111,-1.083923205,-2.928040897,3.125644349,-1.236464895,0.312591379,-0.4149998,0.537504174,-0.571063451,-0.419470918,0.472579161,-0.577080284,-0.151300262,2.105579431,0.730496591,0.917141251,1.121599165,-0.484937812,4.580984256,-0.531244441,-2.221731181,1.596814483,0.481084093,-0.279271099,-0.864937418,-1.229317966,0.471410691,0.346987252
-0.009140259,23/03/2017,0.004230769,0.006442308,0.005673077,0.005384615,0.006153846,0.01125,0.004230769,0.005288462,0.01875,0.004326923,0.009134615,0.005,0.004230769,0.004230769,0.118076923,0.00875,0.005288462,0.005192308,0.004038462,0.013461538,0.004038462,0.02,0.006538462,0.005576923,0.004519231,0.014615385,0.005384615,0.004134615,0.004615385,0.004134615,0.009903846,0.008269231,0.004326923,0.004807692,0.024711538,0.004134615,0.004230769,0.005480769,0.009230769,0.008365385,0.006153846,0.004038462,0.008942308,0.006923077,0.008942308,0.00875,0.006346154,0.005288462,0.005288462,0.005192308,0.006057692,0.006730769,0.005192308,0.003942308,0.004711538,0.003942308,0.004711538,0.009038462,0.005480769,0.008076923,0.007403846,0.004807692,0.0075,0.140480769,0.050576923,0.0125,0.005384615,0.004038462,0.004134615,0.015769231,0.009423077,0.013846154,0.008557692,0.004326923,0.005576923,0.009807692,0.005,0.007115385,0.005192308,0.004230769,0.023173077,0.005480769,0.004423077,0.009230769,0.004038462,0.005096154,0.005961538,0.005673077,0.004615385,0.007980769,0.004326923,0.004519231,0.005288462,0.005576923,0.005,0.006538462,0.005576923,0.004615385,0.004230769,0.023076923,0.003875969,-1.881493636,0.471556325,-0.299388585,-2.098124085,-2.682731679,2.377546904,-1.044210889,-1.317684382,0.174609429,0.436604213,-2.408018536,-1.578620984,-0.209988265,-2.083109217,-0.351755969,3.321546802,0.261365364,1.476897469,0.667245215,1.171393336,2.665586331,-0.485943059,-0.675791781,0.98541972,0.312062952,-0.143690284,-0.707801021,-0.534508958,0.418382072,-0.213804496
-0.027442234,24/03/2017,0.004230769,0.006442308,0.005673077,0.005384615,0.006153846,0.01125,0.004230769,0.005288462,0.01875,0.004326923,0.009134615,0.005,0.004230769,0.004230769,0.118076923,0.00875,0.005288462,0.005192308,0.004038462,0.013461538,0.004038462,0.02,0.006538462,0.005576923,0.004519231,0.014615385,0.005384615,0.004134615,0.004615385,0.004134615,0.009903846,0.008269231,0.004326923,0.004807692,0.024711538,0.004134615,0.004230769,0.005480769,0.009230769,0.008365385,0.006153846,0.004038462,0.008942308,0.006923077,0.008942308,0.00875,0.006346154,0.005288462,0.005288462,0.005192308,0.006057692,0.006730769,0.005192308,0.003942308,0.004711538,0.003942308,0.004711538,0.009038462,0.005480769,0.008076923,0.007403846,0.004807692,0.0075,0.140480769,0.050576923,0.0125,0.005384615,0.004038462,0.004134615,0.015769231,0.009423077,0.013846154,0.008557692,0.004326923,0.005576923,0.009807692,0.005,0.007115385,0.005192308,0.004230769,0.023173077,0.005480769,0.004423077,0.009230769,0.004038462,0.005096154,0.005961538,0.005673077,0.004615385,0.007980769,0.004326923,0.004519231,0.005288462,0.005576923,0.005,0.006538462,0.005576923,0.004615385,0.004230769,0.023076923,0.003875969,-1.881493636,0.471556325,-0.299388585,-2.098124085,-2.682731679,2.377546904,-1.044210889,-1.317684382,0.174609429,0.436604213,-2.408018536,-1.578620984,-0.209988265,-2.083109217,-0.351755969,3.321546802,0.261365364,1.476897469,0.667245215,1.171393336,2.665586331,-0.485943059,-0.675791781,0.98541972,0.312062952,-0.143690284,-0.707801021,-0.534508958,0.418382072,-0.213804496
-0.013635686,27/03/2017,0.003442029,0.004227053,0.00428744,0.013224638,0.002415459,0.002657005,0.003743961,0.002958937,0.003623188,0.003804348,0.013466184,0.004227053,0.00615942,0.011714976,0.005736715,0.003562802,0.003019324,0.011413043,0.002777778,0.006823671,0.010386473,0.00531401,0.002717391,0.004528986,0.003925121,0.003562802,0.004891304,0.005253623,0.015157005,0.007608696,0.013828502,0.003683575,0.003925121,0.00307971,0.002838164,0.016123188,0.00736715,0.267693237,0.003200483,0.006944444,0.002958937,0.003804348,0.003019324,0.007306763,0.005374396,0.002777778,0.003562802,0.007487923,0.002838164,0.003502415,0.013768116,0.103623188,0.004045894,0.005555556,0.009118357,0.003925121,0.004589372,0.003200483,0.003985507,0.016425121,0.002536232,0.009601449,0.006038647,0.004166667,0.003864734,0.004528986,0.003381643,0.065519324,0.03321256,0.012258454,0.002777778,0.002536232,0.002596618,0.00428744,0.002717391,0.003381643,0.003683575,0.004227053,0.003562802,0.011956522,0.003381643,0.003200483,0.002838164,0.003019324,0.006521739,0.003985507,0.0147343,0.002536232,0.002838164,0.002717391,0.002958937,0.004528986,0.007306763,0.004528986,0.005012077,0.004528986,0.003804348,0.00326087,0.006884058,0.00839372,-0.016599822,2.030067348,2.100162528,-2.266836267,-0.293587505,1.716017,-0.399645691,-0.268391841,0.977736048,-0.524320155,-0.444717339,-0.900259999,-0.4071651,-0.472298461,0.322751333,-0.134571535,-0.977761459,0.049198145,-0.244702806,0.327493533,0.454424965,-5.3374309,-3.175255653,1.516885997,1.021544263,1.392383923,0.88981359,0.90208061,-1.1070451,0.601126744,-0.009288041
-0.001766036,28/03/2017,0.003442029,0.004227053,0.00428744,0.013224638,0.002415459,0.002657005,0.003743961,0.002958937,0.003623188,0.003804348,0.013466184,0.004227053,0.00615942,0.011714976,0.005736715,0.003562802,0.003019324,0.011413043,0.002777778,0.006823671,0.010386473,0.00531401,0.002717391,0.004528986,0.003925121,0.003562802,0.004891304,0.005253623,0.015157005,0.007608696,0.013828502,0.003683575,0.003925121,0.00307971,0.002838164,0.016123188,0.00736715,0.267693237,0.003200483,0.006944444,0.002958937,0.003804348,0.003019324,0.007306763,0.005374396,0.002777778,0.003562802,0.007487923,0.002838164,0.003502415,0.013768116,0.103623188,0.004045894,0.005555556,0.009118357,0.003925121,0.004589372,0.003200483,0.003985507,0.016425121,0.002536232,0.009601449,0.006038647,0.004166667,0.003864734,0.004528986,0.003381643,0.065519324,0.03321256,0.012258454,0.002777778,0.002536232,0.002596618,0.00428744,0.002717391,0.003381643,0.003683575,0.004227053,0.003562802,0.011956522,0.003381643,0.003200483,0.002838164,0.003019324,0.006521739,0.003985507,0.0147343,0.002536232,0.002838164,0.002717391,0.002958937,0.004528986,0.007306763,0.004528986,0.005012077,0.004528986,0.003804348,0.00326087,0.006884058,0.00839372,-0.016599822,2.030067348,2.100162528,-2.266836267,-0.293587505,1.716017,-0.399645691,-0.268391841,0.977736048,-0.524320155,-0.444717339,-0.900259999,-0.4071651,-0.472298461,0.322751333,-0.134571535,-0.977761459,0.049198145,-0.244702806,0.327493533,0.454424965,-5.3374309,-3.175255653,1.516885997,1.021544263,1.392383923,0.88981359,0.90208061,-1.1070451,0.601126744,-0.009288041
-0.018903554,29/03/2017,0.002771967,0.002458159,0.006276151,0.00292887,0.002876569,0.003504184,0.007531381,0.002353556,0.002771967,0.002144351,0.004288703,0.004236402,0.008577406,0.003608787,0.003713389,0.003033473,0.003242678,0.002196653,0.004341004,0.002667364,0.020240586,0.00251046,0.003033473,0.002353556,0.003190377,0.003399582,0.010146444,0.002144351,0.005177824,0.002824268,0.004393305,0.002771967,0.00376569,0.002248954,0.002353556,0.006433054,0.006642259,0.009884937,0.002301255,0.144822176,0.002458159,0.070292887,0.002771967,0.005125523,0.003138075,0.00292887,0.004811715,0.002981172,0.005282427,0.002405858,0.005282427,0.003138075,0.002562762,0.004864017,0.02541841,0.006903766,0.047803347,0.005334728,0.002353556,0.272332636,0.003399582,0.006014644,0.009518828,0.011715481,0.002615063,0.002196653,0.002667364,0.010094142,0.014330544,0.005962343,0.002301255,0.002353556,0.00251046,0.005177824,0.004341004,0.002301255,0.002771967,0.002562762,0.00251046,0.022228033,0.003870293,0.003138075,0.009361925,0.003922594,0.002562762,0.010303347,0.002981172,0.002353556,0.002301255,0.002196653,0.004968619,0.007269874,0.003138075,0.003451883,0.004027197,0.002353556,0.002248954,0.002458159,0.003556485,0.011610879,0.021556987,2.439222681,0.524739133,-0.14342761,0.222382778,-0.1661625,2.247077081,-1.422866096,0.531292044,-0.352103249,-0.982107792,1.034617544,0.378045996,0.755603655,1.065115611,-0.617729428,0.698506867,-0.551995593,0.219232585,0.566212281,0.333223767,7.415073628,2.551125602,0.366463697,-0.07055567,0.07272462,0.251580957,-1.479527269,-0.509489155,-1.933570272,-0.075347509
0.003150453,30/03/2017,0.002771967,0.002458159,0.006276151,0.00292887,0.002876569,0.003504184,0.007531381,0.002353556,0.002771967,0.002144351,0.004288703,0.004236402,0.008577406,0.003608787,0.003713389,0.003033473,0.003242678,0.002196653,0.004341004,0.002667364,0.020240586,0.00251046,0.003033473,0.002353556,0.003190377,0.003399582,0.010146444,0.002144351,0.005177824,0.002824268,0.004393305,0.002771967,0.00376569,0.002248954,0.002353556,0.006433054,0.006642259,0.009884937,0.002301255,0.144822176,0.002458159,0.070292887,0.002771967,0.005125523,0.003138075,0.00292887,0.004811715,0.002981172,0.005282427,0.002405858,0.005282427,0.003138075,0.002562762,0.004864017,0.02541841,0.006903766,0.047803347,0.005334728,0.002353556,0.272332636,0.003399582,0.006014644,0.009518828,0.011715481,0.002615063,0.002196653,0.002667364,0.010094142,0.014330544,0.005962343,0.002301255,0.002353556,0.00251046,0.005177824,0.004341004,0.002301255,0.002771967,0.002562762,0.00251046,0.022228033,0.003870293,0.003138075,0.009361925,0.003922594,0.002562762,0.010303347,0.002981172,0.002353556,0.002301255,0.002196653,0.004968619,0.007269874,0.003138075,0.003451883,0.004027197,0.002353556,0.002248954,0.002458159,0.003556485,0.011610879,0.021556987,2.439222681,0.524739133,-0.14342761,0.222382778,-0.1661625,2.247077081,-1.422866096,0.531292044,-0.352103249,-0.982107792,1.034617544,0.378045996,0.755603655,1.065115611,-0.617729428,0.698506867,-0.551995593,0.219232585,0.566212281,0.333223767,7.415073628,2.551125602,0.366463697,-0.07055567,0.07272462,0.251580957,-1.479527269,-0.509489155,-1.933570272,-0.075347509
-0.032811565,31/03/2017,0.003256705,0.002729885,0.002490421,0.003448276,0.009961686,0.003831418,0.002442529,0.00210728,0.002681992,0.00282567,0.002538314,0.005747126,0.004645594,0.009482759,0.002394636,0.004166667,0.003113027,0.003639847,0.002681992,0.029501916,0.002490421,0.002873563,0.183045977,0.017145594,0.005028736,0.003544061,0.00316092,0.009578544,0.006800766,0.002394636,0.00316092,0.006321839,0.003065134,0.002681992,0.002298851,0.007327586,0.003113027,0.003496169,0.002873563,0.002250958,0.00316092,0.002442529,0.008141762,0.007710728,0.041283525,0.018965517,0.002586207,0.053017241,0.003591954,0.002442529,0.004070881,0.002586207,0.00210728,0.002011494,0.006034483,0.002394636,0.002490421,0.01144636,0.068007663,0.002490421,0.002394636,0.004980843,0.012021073,0.007806513,0.003400383,0.002729885,0.003017241,0.003304598,0.004549808,0.009003831,0.069588123,0.003448276,0.020737548,0.009482759,0.004645594,0.003208812,0.00210728,0.008189655,0.011733716,0.009003831,0.003591954,0.002969349,0.024904215,0.008285441,0.011254789,0.005699234,0.003208812,0.006465517,0.039942529,0.006369732,0.003400383,0.009530651,0.010249042,0.003544061,0.00387931,0.0026341,0.004022989,0.003735632,0.019348659,0.008285441,-0.023535692,-0.363540629,-2.109123615,1.668355994,0.386065367,1.295405309,-0.006057375,-1.488595178,-1.418759121,2.404667121,1.629323046,0.888564775,-1.316121954,-0.007865024,-0.00570669,0.203083674,-1.070274597,-0.346995643,-0.50300518,2.906054925,-0.296623915,-10.26133354,1.125215824,-2.524004727,-2.252909444,1.397550513,-4.029329986,-2.490833071,-3.274674606,3.304150626,2.196874074
-0.0096687,03/04/2017,0.013756983,0.003002793,0.003840782,0.003910615,0.002793296,0.003072626,0.005656425,0.005656425,0.003142458,0.003072626,0.014944134,0.003002793,0.005097765,0.01424581,0.004120112,0.00349162,0.004120112,0.003282123,0.003072626,0.005307263,0.024231844,0.00377095,0.004818436,0.003910615,0.004748603,0.003142458,0.005027933,0.002863128,0.033170391,0.003072626,0.004469274,0.003421788,0.004818436,0.004469274,0.003421788,0.004608939,0.003631285,0.208798883,0.003142458,0.005446927,0.004469274,0.100139665,0.002863128,0.003980447,0.003980447,0.003002793,0.00349162,0.003142458,0.003212291,0.003631285,0.004469274,0.006075419,0.021997207,0.057192737,0.008240223,0.004189944,0.003561453,0.003282123,0.003142458,0.013687151,0.00349162,0.003421788,0.085055866,0.003072626,0.00349162,0.004189944,0.003002793,0.020810056,0.013337989,0.005656425,0.005586592,0.004678771,0.002793296,0.003631285,0.003351955,0.003002793,0.013128492,0.003421788,0.003631285,0.005726257,0.004469274,0.003212291,0.008030726,0.003631285,0.006284916,0.002793296,0.002932961,0.002932961,0.003002793,0.005167598,0.011871508,0.003351955,0.018924581,0.004189944,0.005377095,0.003002793,0.003421788,0.003002793,0.005027933,0.003561453,0.002762431,3.127771204,1.721986259,-0.693528817,0.719945124,0.968236608,0.284989846,-0.860401746,-0.559474524,0.667614082,-0.258128986,0.156352169,-0.082457306,-0.971981895,-1.395145744,0.007300368,-0.122195809,1.530564268,0.506516488,-0.721855277,-0.119111423,1.814325525,0.459823886,-0.19008008,-0.288672332,0.250396662,0.123813317,-0.475223696,0.10629891,-0.21276706,0.102884139
-0.008187996,04/04/2017,0.006578947,0.005153509,0.004714912,0.005592105,0.004385965,0.004495614,0.007565789,0.004824561,0.005921053,0.004714912,0.008114035,0.005921053,0.01995614,0.005153509,0.00504386,0.005811404,0.010745614,0.036074561,0.009320175,0.021710526,0.007017544,0.005482456,0.004605263,0.006140351,0.005921053,0.010307018,0.004824561,0.004934211,0.013267544,0.004934211,0.006030702,0.006469298,0.007127193,0.006140351,0.006359649,0.015131579,0.006359649,0.006578947,0.010416667,0.009100877,0.004714912,0.072916667,0.006359649,0.010197368,0.006798246,0.006030702,0.004714912,0.004934211,0.043530702,0.004934211,0.021381579,0.006798246,0.004385965,0.016447368,0.006359649,0.006907895,0.007017544,0.010197368,0.005811404,0.005153509,0.005811404,0.00625,0.005921053,0.004495614,0.004824561,0.005263158,0.011842105,0.008114035,0.006798246,0.004495614,0.008223684,0.007565789,0.005701754,0.005482456,0.005921053,0.006469298,0.004385965,0.007236842,0.008004386,0.011732456,0.004714912,0.005372807,0.00504386,0.005372807,0.004824561,0.006798246,0.004495614,0.005921053,0.004605263,0.004934211,0.004824561,0.005263158,0.007236842,0.004495614,0.004934211,0.169188596,0.014473684,0.00504386,0.008662281,0.004714912,0.011904762,-0.433572276,-0.770844635,1.185113271,1.176053064,1.002265277,-0.832512873,-0.914087557,0.211760935,-0.649807474,1.087056981,-0.747484756,2.020851232,-0.341081611,0.456664478,-0.780700381,1.184346124,2.448854211,1.180246755,0.633757932,-0.453738381,6.634209704,-1.408811988,1.620353832,-1.179430367,-0.114138167,0.607928676,-0.790159865,1.465751818,-0.491494372,1.80905151
