3.246753246753246967e-03,3.814935064935065338e-03,3.814935064935065338e-03,3.490259740259740555e-03,3.814935064935065338e-03,3.409090909090909359e-03,2.736201298701298468e-01,3.490259740259740555e-03,5.844155844155844368e-03,4.301948051948051646e-03,9.659090909090908839e-03,3.246753246753246967e-03,3.733766233766233709e-03,3.571428571428571751e-03,3.977272727272727730e-03,3.409090909090909359e-03,3.409090909090909359e-03,3.327922077922078163e-03,4.464285714285714038e-03,3.733766233766233709e-03,3.409090909090909359e-03,3.246753246753246967e-03,3.652597402597402947e-03,3.652597402597402947e-03,3.064123376623376638e-01,3.490259740259740555e-03,3.327922077922078163e-03,3.733766233766233709e-03,3.327922077922078163e-03,3.246753246753246967e-03,3.490259740259740555e-03,3.652597402597402947e-03,4.626623376623376430e-03,3.409090909090908925e-03,3.571428571428571317e-03,3.571428571428571751e-03,4.464285714285714038e-03,3.490259740259740555e-03,3.409090909090909359e-03,3.571428571428571317e-03,3.409090909090909359e-03,3.246753246753246967e-03,4.058441558441558059e-03,3.327922077922078163e-03,3.490259740259740555e-03,3.409090909090909359e-03,4.237012987012986343e-02,3.733766233766233709e-03,3.327922077922078163e-03,3.246753246753246967e-03,3.652597402597402947e-03,3.977272727272727730e-03,1.233766233766233830e-02,3.490259740259740555e-03,3.246753246753246967e-03,4.220779220779220450e-03,4.788961038961038821e-03,3.409090909090909359e-03,3.409090909090909359e-03,3.571428571428571751e-03,3.327922077922078163e-03,3.814935064935065338e-03,4.870129870129870017e-03,3.490259740259740555e-03,3.327922077922078163e-03,3.246753246753246967e-03,3.246753246753246967e-03,4.139610389610389254e-03,3.896103896103896101e-03,3.652597402597402947e-03,3.977272727272727730e-03,4.626623376623376430e-03,3.814935064935064905e-03,5.113636363636363605e-03,3.652597402597402947e-03,6.899350649350649914e-03,3.409090909090909359e-03,5.194805194805194801e-03,3.409090909090909359e-03,3.490259740259740555e-03,3.327922077922078163e-03,4.139610389610389254e-03,3.409090909090909359e-03,3.733766233766233709e-03,3.652597402597402947e-03,3.246753246753246967e-03,3.246753246753246967e-03,3.409090909090909359e-03,3.896103896103896101e-03,3.246753246753246967e-03,3.246753246753246967e-03,3.327922077922078163e-03,3.490259740259740555e-03,3.490259740259740555e-03,3.896103896103896534e-03,6.250000000000000347e-03,4.301948051948051646e-03,3.409090909090909359e-03,3.327922077922078163e-03,3.490259740259740555e-03
4.779411764705882720e-03,3.676470588235294067e-03,3.882352941176470812e-02,3.088235294117646842e-03,4.117647058823529702e-03,3.161764705882352637e-03,6.397058823529411069e-03,4.411764705882352880e-03,5.220588235294118355e-03,4.779411764705882720e-03,1.272058823529411721e-02,5.073529411764706766e-03,3.455882352941176683e-03,3.455882352941176683e-03,4.852941176470589382e-03,3.161764705882352637e-03,4.705882352941176058e-03,6.691176470588236849e-03,4.338235294117647085e-03,4.338235294117647953e-03,2.904411764705882096e-02,4.191176470588235496e-03,9.264705882352942262e-03,1.007352941176470618e-01,5.735294117647058917e-03,5.882352941176471374e-03,4.779411764705881853e-03,3.897058823529411884e-03,3.602941176470587838e-03,3.529411764705882477e-03,3.455882352941176683e-03,3.654411764705882415e-02,3.308823529411764660e-03,4.485294117647059542e-03,1.036764705882352831e-02,4.926470588235294309e-03,3.823529411764706089e-03,5.220588235294118355e-03,5.735294117647058917e-03,4.044117647058823040e-03,5.220588235294117488e-03,5.220588235294117488e-03,4.926470588235294309e-03,3.235294117647059299e-03,4.926470588235294309e-03,3.161764705882352637e-03,3.750000000000000729e-03,4.117647058823529702e-03,7.205882352941175677e-03,3.750000000000000729e-03,3.455882352941176683e-03,4.558823529411765337e-03,3.602941176470587838e-03,3.455882352941176683e-03,4.485294117647059542e-03,4.779411764705882720e-03,3.382352941176470455e-03,2.948529411764705399e-02,6.470588235294119465e-03,1.735294117647058834e-02,3.602941176470587838e-03,3.139705882352940985e-02,4.117647058823529702e-03,4.022058823529411908e-02,4.338235294117647085e-03,2.117647058823529313e-02,6.544117647058823525e-03,3.823529411764706089e-03,3.308823529411764660e-03,7.794117647058824636e-03,3.602941176470587838e-03,7.794117647058823768e-03,9.264705882352941568e-02,1.955882352941176391e-02,3.308823529411764660e-03,6.985294117647059160e-03,5.808823529411764712e-03,1.882352941176470423e-02,3.970588235294117245e-03,6.764705882352941776e-03,1.617647058823529563e-02,3.529411764705882477e-03,3.455882352941175815e-03,3.088235294117646842e-03,8.382352941176470992e-03,3.235294117647058432e-03,4.264705882352941291e-03,3.382352941176470455e-03,4.485294117647058675e-03,6.323529411764705274e-03,4.338235294117647953e-03,1.257352941176470562e-02,3.147058823529411825e-02,1.051470588235294164e-02,7.647058823529412179e-03,5.882352941176471374e-03,5.514705882352942401e-03,4.308823529411764941e-02,1.205882352941176419e-02,4.632352941176471131e-03
1.370510396975425319e-03,1.228733459357277992e-03,2.327504725897920276e-02,1.583175803402646744e-03,4.206049149338374031e-03,1.913988657844990435e-03,2.173913043478260896e-03,4.442344045368620299e-03,2.339319470699432850e-03,2.079395085066162389e-03,6.120037807183364466e-03,1.913988657844990868e-03,1.205103969754253582e-03,1.488657844990548236e-03,1.228733459357278209e-03,1.401228733459357334e-02,5.340264650283553516e-03,8.364839319470698809e-03,2.551984877126654058e-03,1.465028355387523740e-02,4.957466918714555776e-02,1.535916824196597490e-03,2.152646502835538905e-02,1.044659735349716401e-01,4.513232514177694180e-03,5.080340264650283488e-03,2.504725897920604370e-03,1.512287334593573080e-03,1.275992438563327029e-03,1.252362948960302619e-03,1.724952741020793854e-03,8.733459357277884028e-02,7.963137996219281020e-03,6.332703213610586974e-03,3.449905482041587708e-03,3.237240075614366500e-03,3.426275992438563515e-03,4.371455576559546419e-03,1.583175803402646744e-03,1.323251417769376282e-03,1.606805293005671154e-03,1.346880907372400909e-03,4.985822306238185848e-03,1.181474480151228955e-03,1.559546313799621900e-03,2.197542533081285089e-03,4.787334593572778463e-02,1.559546313799622334e-03,4.158790170132325645e-03,3.024574669187145293e-03,1.413043478260869734e-02,1.370510396975425319e-03,1.008979206049149396e-02,1.465028355387523826e-03,2.315689981096408223e-03,2.410207939508506297e-03,3.794896030245746565e-02,5.009451795841209608e-03,3.827977315689980869e-03,1.559546313799622117e-03,1.275992438563327072e-02,1.701323251417769227e-03,2.362948960302457043e-03,3.060018903591682493e-02,1.441398865784499200e-03,1.630434782608695564e-03,1.403591682419659883e-02,1.134215500945179702e-03,1.677693761814744817e-03,5.765595463137996798e-03,7.537807183364839472e-03,2.032136105860113569e-03,3.225425330812854707e-02,2.065217391304347699e-02,1.535916824196597490e-03,3.355387523629489201e-03,1.441398865784499200e-03,5.363894139886578143e-03,1.205103969754253365e-03,3.589319470699432746e-02,1.261814744801512123e-02,1.984877126654064315e-03,1.465028355387523826e-03,1.630434782608695997e-03,1.299621928166351872e-03,2.717391304347825578e-03,1.772211720226843108e-03,1.961247637051039688e-03,1.231096408317580194e-02,1.559546313799621900e-03,1.606805293005671154e-03,6.947069943289224669e-03,2.032136105860113569e-03,1.417769376181474486e-02,1.252362948960302619e-03,3.733459357277882362e-03,4.976370510396975477e-02,3.733459357277882362e-03,2.930056710775046785e-03,1.250236294896030498e-01
1.198347107438016380e-03,8.677685950413223034e-04,3.353305785123967403e-02,1.663223140495867459e-03,1.807851239669421321e-03,5.547520661157025190e-03,8.533057851239669173e-03,1.778925619834710592e-02,1.477272727272727028e-03,9.504132231404957684e-04,3.502066115702479054e-02,2.365702479338842833e-03,1.043388429752066093e-03,9.855371900826446346e-03,9.090909090909090901e-04,1.046487603305785129e-02,1.074380165289256237e-03,6.549586776859505147e-03,5.351239669421487682e-03,2.179752066115702401e-03,2.223140495867768560e-02,9.194214876033057326e-04,1.850206611570247989e-02,8.350206611570247517e-02,4.402892561983471481e-02,2.623966942148760195e-03,6.714876033057851209e-04,1.043388429752066093e-03,6.043388429752065763e-03,3.150826446280991563e-03,1.911157024793388396e-03,2.361570247933884176e-02,2.626033057851239264e-02,7.644628099173552283e-04,1.716942148760330217e-02,1.043388429752066093e-03,3.848140495867768268e-02,6.694214876033058141e-03,3.822314049586776792e-03,7.820247933884296940e-03,1.392561983471074169e-02,7.438016528925619434e-04,1.000000000000000021e-02,3.935950413223141160e-03,3.481404958677685423e-03,2.438016528925619764e-03,2.557851239669421337e-02,2.995867768595041492e-03,8.491735537190080868e-03,1.064049586776859378e-03,1.033057851239669233e-03,2.830578512396693912e-03,1.145661157024793417e-02,2.355371900826446190e-03,2.458677685950413049e-03,3.192148760330578566e-03,4.526859504132231538e-02,4.276859504132231662e-03,9.276859504132230899e-03,2.644628099173553914e-03,2.440082644628099179e-02,1.206611570247933737e-02,8.264462809917354083e-04,4.847107438016529102e-02,2.107438016528925904e-03,1.973140495867768685e-03,1.115702479338842937e-02,2.241735537190082690e-03,3.336776859504132862e-03,8.677685950413223034e-04,3.233471074380165570e-03,3.780991735537190222e-03,2.182851239669421350e-02,3.418388429752065860e-02,3.285123966942148782e-03,3.946280991735537369e-03,1.735537190082645041e-03,2.388429752066115880e-02,3.853305785123967153e-03,9.803719008264464435e-03,4.245867768595041301e-03,2.675619834710744275e-03,8.305785123966940436e-03,3.130165289256198278e-03,1.280991735537190170e-03,1.177685950413222878e-03,8.780991735537188375e-04,1.291322314049586596e-03,6.539256198347107203e-03,2.985537190082644850e-03,9.710743801652892701e-04,3.243801652892562646e-03,2.014462809917355688e-03,5.774793388429752192e-03,9.297520661157024835e-04,9.535123966942149129e-03,1.535123966942148789e-02,8.769628099173554237e-02,3.378099173553719865e-03,5.681818181818181976e-03
6.351039260969977346e-04,2.915704387990762213e-03,5.103926096997690731e-02,6.216320246343340697e-03,3.220746728252501384e-02,8.756735950731332286e-04,3.866435719784450109e-02,1.413587374903771919e-02,1.501154734411085535e-03,4.022324865280984749e-03,2.217090069284064630e-02,5.706312548113934291e-03,1.549268668206312677e-03,1.495381062355658278e-02,7.409545804464973389e-04,2.448036951501154565e-02,1.096997690531177757e-03,6.447267128560430112e-03,1.635873749037721316e-03,6.197074672825249840e-03,1.047921478060046332e-02,5.302155504234026297e-03,1.333718244803694906e-02,4.972093918398769186e-02,5.533102386451116579e-03,6.735950731331794483e-04,1.462663587374903821e-03,5.581216320246343071e-04,1.241339491916859184e-03,2.588529638183218080e-03,1.183602771362586830e-03,4.432255581216319740e-02,2.444187836797536654e-03,1.173979984603541185e-03,1.108545034642032315e-02,9.045419553502696223e-04,3.367975365665896916e-03,1.477097767513472007e-02,2.068899153194765379e-03,7.602001539645881958e-04,1.539645881447267248e-03,7.217090069284064820e-04,5.821785989222478565e-03,7.217090069284064820e-04,1.071978444957659773e-02,2.232486528098537228e-03,2.975365665896844217e-02,5.937259430331023706e-03,6.649345650500385410e-03,2.684757505773672365e-03,1.443418013856812964e-03,4.792147806004619023e-03,1.876443418013856810e-03,1.433795227097767536e-03,1.289453425712086109e-03,2.020785219399538236e-03,9.959584295612009322e-03,8.583525789068515224e-03,1.033487297921477886e-02,1.222093918398768544e-03,2.205542725173210289e-02,1.523287143956890063e-02,1.655119322555811956e-03,4.783487297921477921e-02,1.770592763664357531e-03,1.075827559661277945e-02,1.895688991531947667e-03,3.916474210931485470e-03,3.146651270207852062e-03,8.083140877598153379e-04,5.331023864511163016e-03,1.125866050808314259e-03,7.037143956889915786e-02,3.009045419553502826e-02,1.424172440338722107e-03,7.313317936874519105e-04,7.592378752886835662e-03,1.075827559661277945e-02,1.106620477290223403e-03,6.155696689761355062e-02,6.716705157813704710e-03,1.202848344880677687e-03,1.443418013856812964e-03,4.031947652040031478e-03,4.522709776751347895e-03,1.414549653579676679e-03,8.852963818321787654e-04,4.561200923787528741e-03,4.647806004618938031e-03,1.163394919168591300e-02,7.505773672055428758e-04,1.077752117013087117e-03,1.122979214780600414e-02,2.742494226327944935e-03,1.453040800615858176e-03,2.026558891454965233e-02,2.480754426481909108e-02,5.373364126250962380e-02,1.433795227097767709e-02,9.468822170900692906e-03
1.172839506172839406e-02,6.327160493827160663e-03,8.487654320987653850e-03,6.790123456790123427e-03,7.253086419753085323e-03,7.098765432098764691e-03,6.327160493827160663e-03,6.481481481481481295e-03,6.635802469135801060e-03,7.098765432098764691e-03,7.407407407407406823e-03,6.172839506172839164e-03,6.481481481481481295e-03,8.487654320987653850e-03,6.944444444444444926e-03,7.253086419753085323e-03,8.487654320987653850e-03,1.188271604938271643e-02,6.327160493827160663e-03,6.944444444444444926e-03,8.796296296296296849e-03,6.172839506172839164e-03,7.098765432098764691e-03,1.095679012345678917e-02,6.327160493827160663e-03,6.944444444444444926e-03,6.635802469135801060e-03,6.172839506172839164e-03,6.327160493827160663e-03,1.126543209876543217e-02,6.944444444444444926e-03,6.635802469135801060e-03,6.481481481481481295e-03,8.333333333333333218e-03,2.499999999999999792e-02,6.172839506172839164e-03,6.635802469135801060e-03,6.481481481481481295e-03,1.049382716049382727e-02,6.635802469135801060e-03,1.095679012345678917e-02,6.327160493827160663e-03,1.003086419753086364e-02,8.024691358024690219e-03,6.635802469135801060e-03,6.635802469135801060e-03,6.790123456790123427e-03,6.172839506172839164e-03,6.944444444444444926e-03,6.944444444444444926e-03,1.311728395061728322e-02,6.635802469135801060e-03,6.172839506172839164e-03,7.870370370370369587e-03,1.064814814814814790e-02,7.561728395061728322e-03,6.327160493827160663e-03,6.635802469135801060e-03,1.111111111111110980e-02,7.098765432098764691e-03,6.327160493827160663e-03,3.518518518518518740e-02,6.481481481481481295e-03,1.033950617283950490e-02,8.796296296296296849e-03,1.697530864197530770e-02,6.790123456790123427e-03,6.172839506172839164e-03,6.481481481481481295e-03,6.481481481481481295e-03,9.876543209876543009e-03,6.481481481481481295e-03,7.206790123456789654e-02,6.790123456790123427e-03,6.944444444444444926e-03,6.172839506172839164e-03,6.327160493827160663e-03,6.404320987654320285e-02,2.160493827160494054e-02,1.836419753086419512e-02,1.219135802469135596e-02,6.172839506172839164e-03,6.790123456790123427e-03,6.327160493827160663e-03,6.944444444444444926e-03,6.481481481481481295e-03,6.481481481481481295e-03,6.172839506172839164e-03,8.333333333333333218e-03,8.641975308641974482e-03,8.950617283950617481e-03,7.407407407407406823e-03,7.870370370370369587e-03,4.027777777777778040e-02,6.481481481481481295e-03,7.253086419753085323e-03,1.296296296296296259e-02,8.641975308641974482e-03,6.327160493827160663e-03,1.481481481481481365e-02
7.703488372093022282e-04,2.020348837209302254e-03,3.177325581395348819e-02,8.720930232558139414e-04,2.645348837209302376e-03,1.860465116279069655e-03,1.584302325581395500e-03,5.043604651162790498e-03,4.491279069767440887e-03,1.787790697674418493e-03,4.084302325581394902e-03,3.837209302325581082e-03,3.197674418604651118e-03,1.933139534883720600e-03,1.729651162790697607e-03,1.426744186046511598e-01,2.354651162790697728e-03,9.302325581395348274e-04,2.834302325581395093e-03,1.002906976744186206e-03,1.811046511627906891e-02,8.575581395348835572e-04,1.795058139534883718e-02,1.540697674418604456e-03,2.616279069767441824e-03,7.122093023255813421e-04,1.526162790697674397e-03,8.430232558139535634e-03,1.773255813953488001e-03,2.296511627906976626e-03,1.356104651162790865e-02,1.351744186046511522e-03,1.000000000000000021e-02,1.264534883720930302e-03,4.302325581395348604e-03,2.616279069767441824e-03,2.311046511627906468e-03,1.411337209302325826e-02,2.311046511627906468e-03,9.302325581395348274e-04,2.066860465116279050e-02,6.962209302325580822e-03,1.874999999999999931e-03,1.206395348837209199e-03,1.468023255813953511e-03,3.520348837209302112e-02,3.895348837209301751e-03,1.875000000000000364e-03,4.680232558139534906e-03,1.700581395348837272e-03,4.694767441860465615e-03,2.558139534883720721e-03,5.799418604651163101e-03,8.284883720930232226e-04,2.161337209302325799e-02,3.226744186046511670e-03,1.904069767441860699e-03,2.427325581395348673e-03,9.534883720930233120e-02,6.758720930232558696e-03,2.383720930232558280e-02,1.046511627906976730e-02,1.104651162790697702e-03,2.373546511627907044e-02,6.133720930232558141e-03,6.090116279069767748e-03,4.840116279069767505e-03,1.206395348837209416e-03,9.593023255813952705e-04,8.575581395348835572e-04,1.046511627906976799e-01,3.199127906976743929e-02,1.845930232558139596e-03,4.950581395348836733e-02,6.976744186046511748e-04,2.398255813953488556e-03,6.540697674418604560e-04,1.816860465116278828e-03,1.177325581395348864e-03,2.097383720930232759e-02,1.661337209302326048e-02,2.616279069767441824e-03,4.680232558139534906e-03,1.497093023255813846e-03,1.539244186046511732e-02,1.104651162790697702e-03,9.302325581395348274e-04,1.138081395348837163e-02,5.959302325581394832e-03,1.308139534883720912e-03,1.133720930232558254e-03,1.293604651162790810e-02,1.053779069767441998e-02,3.531976744186046159e-03,1.061046511627906875e-03,2.411337209302325674e-02,2.875000000000000472e-02,2.543604651162790879e-03,6.700581395348836726e-03,1.569767441860465225e-03
3.050595238095237666e-03,4.017857142857142461e-03,5.260416666666666019e-02,3.497023809523809677e-03,5.505952380952380473e-03,3.348214285714285528e-03,1.309523809523809555e-02,4.836309523809523975e-03,4.166666666666666609e-03,4.092261904761904968e-03,8.869047619047618070e-02,3.869047619047619180e-03,3.199404761904761814e-03,5.803571428571428770e-03,3.273809523809523454e-03,3.050595238095237666e-03,4.092261904761904968e-03,3.422619047619047169e-03,2.948660714285714635e-01,3.124999999999999740e-03,3.571428571428571317e-03,3.348214285714285528e-03,7.291666666666666782e-03,4.017857142857142461e-03,4.166666666666667476e-03,2.976190476190476025e-03,4.017857142857143328e-03,3.571428571428571317e-03,3.199404761904761814e-03,5.580357142857142981e-03,3.348214285714285528e-03,3.794642857142857539e-03,2.633928571428571092e-02,4.464285714285714038e-03,3.794642857142856672e-03,3.571428571428571317e-03,5.580357142857142114e-03,3.124999999999999740e-03,7.514880952380953438e-03,3.943452380952380820e-03,3.869047619047619180e-03,3.050595238095237666e-03,4.687499999999999827e-03,3.348214285714285095e-03,3.645833333333332957e-03,6.845238095238096072e-03,1.361607142857143050e-02,3.422619047619047169e-03,1.279761904761904726e-02,4.761904761904761467e-03,3.645833333333332957e-03,6.622023809523809416e-03,4.315476190476190757e-03,3.571428571428571317e-03,7.589285714285715079e-03,4.315476190476190757e-03,6.398809523809523628e-03,3.720238095238094598e-03,1.607142857142856984e-02,5.431547619047618833e-03,3.072916666666666158e-02,5.952380952380952918e-03,3.348214285714285095e-03,4.910714285714285615e-03,4.389880952380952397e-03,4.017857142857142461e-03,2.976190476190476025e-03,3.124999999999999740e-03,6.398809523809523628e-03,3.050595238095237666e-03,6.473214285714285268e-03,4.687499999999999827e-03,3.050595238095237666e-03,3.586309523809523558e-02,3.869047619047619180e-03,5.059523809523809763e-03,3.199404761904761814e-03,3.645833333333333391e-03,3.571428571428571317e-03,6.622023809523809416e-03,7.663690476190476719e-03,5.877976190476190410e-03,3.794642857142857539e-03,3.273809523809523454e-03,3.422619047619047169e-03,4.464285714285714905e-03,3.199404761904761814e-03,4.017857142857143328e-03,6.026785714285715426e-03,3.571428571428571317e-03,4.613095238095237319e-03,4.910714285714285615e-03,3.869047619047619180e-03,4.687499999999999827e-03,2.976190476190476025e-03,4.166666666666665741e-03,1.703869047619047811e-02,3.645833333333332957e-03,1.830357142857142946e-02,4.985119047619048123e-03
1.679632248939179296e-03,1.051980198019802047e-03,3.001237623762376128e-02,1.564710042432814613e-03,2.361209335219236274e-02,2.289603960396039469e-03,7.514144271570013384e-04,4.702970297029702811e-03,1.051980198019801830e-03,9.662305516265911470e-03,1.295968882602545856e-02,4.011669024045261961e-02,8.751768033946252107e-04,1.240275813295615287e-02,4.862093352192361920e-04,2.554809052333804290e-03,1.078500707213578529e-03,2.103960396039603661e-03,9.282178217821781749e-04,1.423267326732673230e-03,2.324080622347949460e-02,1.352545968882602539e-03,3.368104667609617998e-03,5.989214992927864578e-02,7.337340876944837198e-04,1.280056577086280054e-02,2.492927864214992788e-03,7.248939179632249647e-04,4.685289957567185734e-04,5.348302687411598220e-03,6.320721357850070388e-03,1.326025459688826057e-03,1.467468175388967440e-03,1.582390381895332123e-03,9.078854314002829731e-03,8.398161244695898650e-04,4.322842998585573089e-03,1.964285714285714593e-02,2.448727015558698795e-03,8.663366336633664556e-04,1.264144271570014121e-03,2.970297029702969899e-03,1.989038189533239194e-03,1.971357850070721250e-03,3.359264497878358593e-03,9.724186704384723840e-04,2.731612446958981560e-03,1.600070721357849850e-03,9.918670438472419054e-03,1.102369165487977407e-02,1.062588401697312467e-02,3.606789250353606337e-03,2.033239038189533186e-03,5.984794908062234658e-03,2.050919377652050610e-02,3.483026874115982465e-03,8.044554455445545194e-04,2.210926449787836007e-02,4.181400282885431273e-03,9.193776520509194198e-04,5.180339462517680356e-03,1.147984441301272973e-01,7.425742574257425833e-04,3.589108910891088827e-02,3.163012729844413146e-02,7.158769448373410171e-02,1.051980198019802047e-03,5.392503536067892646e-04,1.723833097595473722e-03,1.661951909476661786e-03,6.188118811881187110e-04,1.661951909476661786e-03,1.640735502121640904e-02,1.370226308345120049e-03,2.050919377652051130e-03,3.200141442715699700e-03,2.364745403111739863e-02,1.562942008486562645e-02,4.110678925035360365e-03,7.671499292786421176e-02,2.077439886845827179e-03,6.630127298444130285e-04,6.223479490806223431e-03,2.987977369165487843e-03,2.210042432814710023e-03,1.874115983026873860e-03,4.994695898161245415e-03,3.650990099009900763e-03,1.762729844413012809e-02,1.237623762376237682e-02,8.486562942008486201e-04,5.242220650636492292e-03,1.611562942008486557e-02,2.244519094766619580e-02,6.020155586987270546e-03,1.670792079207920975e-03,8.177157001414428472e-03,4.959335219236209527e-03,1.300388967468175602e-02,3.492751060820367681e-02
1.042713567839196036e-03,5.891959798994974781e-03,4.032663316582914964e-02,2.889447236180904544e-03,1.482412060301507503e-02,4.334170854271356815e-03,6.339195979899496514e-02,6.180904522613065756e-03,2.575376884422110515e-03,1.481155778894472329e-02,1.871859296482412255e-02,6.891959798994974629e-02,1.407035175879397040e-03,4.052763819095477060e-02,9.547738693467337215e-04,4.472361809045225997e-03,8.793969849246231502e-04,2.776381909547738416e-03,2.449748743718592643e-03,3.266331658291456858e-03,1.628140703517588078e-02,1.444723618090452272e-03,1.306532663316583090e-02,1.702261306532663193e-02,6.796482412060300335e-03,1.256281407035175681e-03,1.141959798994974899e-02,1.419597989949748567e-03,1.042713567839196036e-03,3.919597989949748403e-03,1.708542713567839325e-03,3.059045226130653258e-02,2.160804020100502536e-03,1.846733668341708507e-03,1.000000000000000021e-02,1.042713567839196036e-03,3.819095477386934452e-03,1.180904522613065305e-02,2.286432160804019974e-03,1.834170854271356763e-03,4.057788944723617584e-03,1.492462311557788898e-02,2.587939698492462259e-03,1.884422110552763738e-03,1.461055276381909539e-02,1.620603015075377119e-03,6.520100502512562839e-03,4.246231155778894609e-03,1.282663316582914603e-02,2.022613065326633354e-03,4.434673366834169898e-03,6.557788944723618070e-03,2.085427135678391639e-03,8.919597989949748940e-04,2.636934673366834320e-02,2.324120603015075205e-03,4.786432160804020459e-03,1.961055276381909462e-02,8.969849246231157217e-03,3.592964824120603064e-03,1.809045226130653276e-03,5.389447236180903988e-02,1.043969849246231298e-02,3.660804020100502654e-02,7.989949748743719465e-03,7.375628140703517632e-02,2.311557788944723461e-03,5.653266331658293384e-04,1.080402010050251268e-03,1.834170854271356763e-03,1.469849246231155759e-03,2.713567839195979697e-03,1.949748743718592719e-02,2.776381909547738416e-03,1.105527638190954755e-03,3.793969849246231398e-03,1.859296482412060251e-03,6.746231155778893360e-03,1.344221105527638105e-03,5.855527638190954898e-02,5.628140703517587294e-03,4.824120603015074824e-03,7.550251256281406698e-03,2.148241206030150792e-03,4.484924623115578608e-03,9.924623115577890613e-04,3.505025125628140423e-03,1.281407035175879386e-03,8.919597989949748507e-03,5.527638190954773344e-03,1.256281407035175681e-03,2.989949748743718494e-03,1.388190954773869078e-02,2.634422110552763624e-02,3.253768844221105547e-03,5.552763819095476831e-03,3.530150753768843911e-03,2.713567839195979697e-03,1.305276381909547742e-02,6.080402010050250938e-03
