900.75529041
898.92301234
899.19965925
897.80188793
897.08855460
896.64624936
896.03491758
895.02205990
896.01244945
894.22053011
893.94104192
893.76597504
892.95916286
892.64659058
892.93105921
892.21447066
892.36861448
891.90764127
892.40691903
891.91763542
891.58089090
891.14205449
890.70885181
890.78487648
891.33985337
890.89980957
891.33402277
891.18806732
891.59757808
891.08500046
890.83579934
890.33269436
889.89730747
890.48260109
890.65431736
890.24298386
889.75939185
889.65052608
890.08632770
891.19655097
890.89260802
889.58922233
890.26856276
889.79625507
890.65066469
890.63473886
889.95757165
889.90628723
889.50304692
889.32049851
890.26117771
890.01740277
889.58339289
889.14278869
889.78024322
889.89507362
889.55499966
889.30607734
889.84955195
889.48191031
889.71475499
890.32152244
889.54751349
889.21163917
890.05936863
890.34973318
889.29297860
889.42850316
889.30763446
888.79167253
889.53117130
889.23938120
889.49756121
889.92150343
889.34439044
889.70546497
888.64826338
889.18484789
888.98132056
889.92099644
889.06716485
889.53012657
889.78583763
889.67535193
889.27461209
888.99976956
889.19880141
889.44725745
889.53855870
889.25088664
889.49595739
890.05494819
889.87269540
889.41744719
888.89876074
889.06194630
888.57686680
889.00554309
889.21955072
889.37094560
889.32008082
888.86537716
888.60578653
889.28477172
888.66051068
889.15600787
889.33169578
889.49927279
888.48001319
889.38731602
889.12866845
888.74575249
888.80764342
889.28061131
889.06276959
888.82621014
888.46898843
889.22198445
888.66574488
888.69017822
888.74179248
889.33309665
888.64839281
888.74026183
889.18912345
888.62757792
889.16350334
889.38175808
889.29372660
889.05457828
888.81400386
889.37719614
888.02615688
888.96305961
888.56545009
888.58873319
888.65647663
889.04350350
888.26860803
888.85960087
888.47963984
888.33083748
888.27260612
889.01238197
888.91118263
888.79858199
889.01159152
888.80723035
887.92336173
889.30332482
