dates_day,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99
2016-01-13,0.0037581699346405225,0.0034313725490196074,0.004656862745098039,0.0033496732026143785,0.0033496732026143785,0.0035130718954248367,0.00326797385620915,0.0034313725490196074,0.004330065359477124,0.0035130718954248367,0.004248366013071896,0.00326797385620915,0.00326797385620915,0.0034313725490196074,0.00326797385620915,0.004493464052287582,0.0034313725490196074,0.0033496732026143785,0.0033496732026143785,0.0036764705882352936,0.004084967320261438,0.004248366013071896,0.0034313725490196074,0.0033496732026143785,0.0033496732026143785,0.0033496732026143785,0.0034313725490196074,0.003594771241830065,0.013235294117647057,0.00326797385620915,0.0037581699346405225,0.0033496732026143785,0.0037581699346405225,0.004820261437908498,0.0034313725490196074,0.003676470588235294,0.003839869281045752,0.004656862745098039,0.003594771241830065,0.30392156862745096,0.005392156862745098,0.0053104575163398695,0.0034313725490196074,0.0034313725490196074,0.0033496732026143785,0.0035130718954248367,0.0036764705882352936,0.003839869281045752,0.00326797385620915,0.003676470588235294,0.0033496732026143785,0.0037581699346405225,0.00392156862745098,0.00392156862745098,0.0066993464052287595,0.0036764705882352936,0.004575163398692811,0.00326797385620915,0.0036764705882352936,0.28856209150326795,0.00392156862745098,0.003594771241830065,0.034150326797385624,0.003839869281045752,0.00326797385620915,0.0034313725490196074,0.0033496732026143785,0.004656862745098039,0.004575163398692811,0.005637254901960785,0.004330065359477124,0.0033496732026143785,0.0033496732026143785,0.0034313725490196074,0.003594771241830065,0.00326797385620915,0.003594771241830065,0.0033496732026143785,0.004330065359477124,0.0034313725490196074,0.0036764705882352936,0.004493464052287582,0.004084967320261438,0.0035130718954248367,0.00392156862745098,0.003594771241830065,0.004084967320261438,0.00326797385620915,0.00326797385620915,0.0034313725490196074,0.0033496732026143785,0.00326797385620915,0.0033496732026143785,0.0033496732026143785,0.004003267973856209,0.0037581699346405225,0.003594771241830065,0.00326797385620915,0.0041666666666666675,0.00326797385620915
2016-01-18,0.005,0.0029411764705882353,0.007941176470588234,0.0037500000000000007,0.004411764705882354,0.0035294117647058825,0.006176470588235295,0.03573529411764706,0.003676470588235294,0.0033088235294117642,0.024779411764705883,0.0065441176470588235,0.0075000000000000015,0.009411764705882352,0.008602941176470588,0.0035294117647058825,0.05220588235294117,0.003676470588235294,0.0036029411764705887,0.021911764705882353,0.004338235294117647,0.004044117647058824,0.004705882352941176,0.0029411764705882353,0.0033823529411764705,0.003970588235294117,0.005955882352941177,0.03125,0.007720588235294118,0.003970588235294117,0.004632352941176471,0.003823529411764706,0.003676470588235294,0.00375,0.004852941176470589,0.003823529411764706,0.006397058823529413,0.006250000000000001,0.003823529411764706,0.005808823529411765,0.06441176470588235,0.003014705882352941,0.006397058823529413,0.01926470588235294,0.02235294117647059,0.003088235294117647,0.004558823529411765,0.0031617647058823526,0.010882352941176471,0.0035294117647058825,0.01632352941176471,0.004264705882352941,0.006911764705882355,0.004264705882352941,0.0035294117647058825,0.016544117647058824,0.0035294117647058825,0.003676470588235294,0.004338235294117648,0.00625,0.015147058823529413,0.0034558823529411767,0.003014705882352941,0.053750000000000006,0.0033823529411764705,0.1521323529411765,0.005661764705882354,0.006838235294117647,0.003602941176470588,0.006838235294117647,0.004044117647058825,0.02088235294117647,0.004558823529411765,0.005514705882352942,0.0051470588235294126,0.0032352941176470584,0.0031617647058823526,0.004779411764705883,0.00963235294117647,0.024926470588235293,0.005735294117647059,0.00411764705882353,0.00411764705882353,0.0051470588235294126,0.0035294117647058825,0.003676470588235294,0.004485294117647059,0.009338235294117647,0.003014705882352941,0.0033088235294117647,0.003602941176470588,0.016544117647058824,0.005588235294117647,0.0036764705882352936,0.0032352941176470584,0.003088235294117647,0.005661764705882354,0.003602941176470588,0.01360294117647059,0.007573529411764706
2016-01-19,0.0015094339622641509,0.0014150943396226416,0.03856132075471698,0.0014150943396226416,0.005495283018867925,0.0013679245283018868,0.010424528301886792,0.009622641509433962,0.0017688679245283021,0.00125,0.027783018867924524,0.0027358490566037736,0.02356132075471698,0.005235849056603774,0.007264150943396226,0.004787735849056604,0.03978773584905661,0.0015094339622641509,0.012264150943396227,0.0040801886792452835,0.011509433962264152,0.002900943396226415,0.005283018867924529,0.0011792452830188679,0.001132075471698113,0.001957547169811321,0.0019811320754716984,0.0011084905660377357,0.004221698113207547,0.0012735849056603773,0.0029245283018867925,0.003891509433962264,0.006792452830188681,0.004646226415094339,0.02346698113207547,0.019339622641509433,0.0038915094339622646,0.002311320754716981,0.0015094339622641509,0.0058254716981132075,0.11257075471698115,0.0014858490566037736,0.12110849056603774,0.0021698113207547173,0.0015094339622641509,0.006745283018867924,0.015943396226415094,0.0015094339622641509,0.006768867924528302,0.014245283018867924,0.01400943396226415,0.0016037735849056603,0.0016037735849056603,0.0025235849056603776,0.05400943396226415,0.0033962264150943396,0.0010849056603773584,0.0014150943396226416,0.0016745283018867925,0.0016981132075471698,0.014080188679245282,0.0012971698113207549,0.0058254716981132075,0.005778301886792453,0.0021698113207547173,0.10058962264150946,0.0020754716981132076,0.03193396226415095,0.03667452830188679,0.002759433962264151,0.0014150943396226416,0.004528301886792453,0.0015566037735849057,0.005377358490566038,0.002169811320754717,0.0021226415094339627,0.0010613207547169811,0.0023820754716981133,0.002688679245283019,0.0015566037735849057,0.004787735849056604,0.0026415094339622643,0.0024528301886792454,0.0012971698113207549,0.0020754716981132076,0.0014858490566037736,0.0013443396226415095,0.0012028301886792452,0.001179245283018868,0.0011792452830188679,0.0015566037735849057,0.014481132075471697,0.0021462264150943398,0.011533018867924526,0.004103773584905661,0.0014622641509433962,0.002900943396226415,0.0013443396226415093,0.030566037735849056,0.00615566037735849
2016-01-20,0.0006508264462809917,0.004524793388429751,0.025578512396694213,0.0048760330578512395,0.003636363636363637,0.0007954545454545454,0.00896694214876033,0.07162190082644629,0.0010640495867768594,0.001993801652892562,0.033801652892561984,0.0010847107438016527,0.01615702479338843,0.019411157024793388,0.00515495867768595,0.008212809917355372,0.04803719008264463,0.005227272727272728,0.011177685950413224,0.011859504132231405,0.0140702479338843,0.00131198347107438,0.0005991735537190082,0.006188016528925619,0.0010640495867768594,0.000774793388429752,0.005051652892561984,0.001983471074380165,0.029328512396694213,0.001043388429752066,0.016249999999999997,0.0022107438016528923,0.012396694214876033,0.0010227272727272728,0.0011466942148760327,0.005216942148760331,0.004090909090909091,0.00649793388429752,0.0028099173553719006,0.042923553719008266,0.06635330578512397,0.002035123966942149,0.01,0.007758264462809918,0.003822314049586777,0.010020661157024793,0.006270661157024793,0.002840909090909091,0.0011983471074380164,0.0008780991735537188,0.004762396694214876,0.0026342975206611573,0.0015185950413223142,0.001177685950413223,0.04110537190082645,0.005258264462809917,0.0007851239669421486,0.0010847107438016527,0.0017665289256198348,0.011353305785123967,0.01653925619834711,0.003832644628099174,0.015268595041322313,0.01868801652892562,0.010547520661157026,0.053946280991735526,0.004979338842975206,0.01734504132231405,0.014504132231404959,0.003336776859504132,0.0024380165289256198,0.001962809917355372,0.0007747933884297519,0.0010950413223140497,0.003471074380165289,0.003460743801652893,0.0008884297520661156,0.0009814049586776858,0.0020454545454545456,0.013305785123966943,0.008006198347107437,0.0011880165289256197,0.002706611570247934,0.014070247933884297,0.0019524793388429752,0.006900826446280992,0.002200413223140496,0.001053719008264463,0.001663223140495868,0.0010743801652892562,0.008605371900826445,0.021322314049586778,0.002365702479338843,0.033264462809917364,0.030309917355371897,0.0017148760330578515,0.0007334710743801652,0.000971074380165289,0.04372933884297521,0.004318181818181818
2016-01-21,0.0013856812933025404,0.001443418013856813,0.008920323325635105,0.0006351039260969977,0.0013953040800615858,0.0019630484988452657,0.009016551193225558,0.02807929176289454,0.0013664357197844495,0.001780215550423403,0.05680331023864511,0.0007217090069284065,0.054994226327944574,0.012913779830638955,0.0017224788298691302,0.0031851424172440338,0.04781562740569669,0.0011836027713625868,0.003031177829099307,0.024413010007698233,0.01493456505003849,0.026250962278675904,0.001212471131639723,0.0007217090069284065,0.003714395688991532,0.0006158583525789069,0.008429561200923788,0.001607005388760585,0.013818321785989223,0.0008660508083140879,0.01285604311008468,0.0012702078521939955,0.0019534257120862207,0.003021555042340262,0.0031851424172440338,0.009488067744418783,0.004994226327944573,0.0018956889915319477,0.011710931485758275,0.008622016936104695,0.08231331793687452,0.0008756735950731332,0.012115088529638182,0.015492686682063123,0.012673210161662818,0.03227482678983833,0.0037143956889915315,0.006562740569668976,0.0014819091608929947,0.003098537336412625,0.014347575057736723,0.00102963818321786,0.0011258660508083143,0.0006158583525789069,0.01212471131639723,0.006033487297921478,0.004416859122401848,0.0018187066974595842,0.0008275596612779063,0.038135103926096994,0.006351039260969976,0.0037528868360277136,0.0023383371824480374,0.058487297921478054,0.012220939183987683,0.06317359507313318,0.004436104695919939,0.014934565050038493,0.01575250192455735,0.0013568129330254043,0.0018379522709776753,0.008448806774441878,0.0006062355658198616,0.0006062355658198613,0.00537913779830639,0.0022998460354118552,0.004715165511932256,0.004657428791377983,0.010989222478829868,0.005311778290993071,0.0027906081601231716,0.001674364896073903,0.0018571978444957664,0.0009237875288683605,0.0036374133949191685,0.0009045419553502696,0.0024441878367975367,0.008294842186297152,0.0070535026943802925,0.0010585065434949963,0.001626250962278676,0.007217090069284064,0.002107390300230947,0.028367975365665897,0.001193225558121632,0.0056870669745958434,0.0009045419553502696,0.0005196304849884526,0.04336989992301771,0.005696689761354888
2016-01-22,0.006327160493827161,0.006635802469135801,0.010648148148148148,0.00802469135802469,0.006481481481481481,0.006327160493827161,0.008333333333333333,0.006944444444444445,0.008950617283950617,0.006172839506172839,0.008333333333333333,0.006327160493827161,0.021141975308641973,0.021450617283950615,0.011882716049382716,0.006944444444444445,0.014351851851851852,0.007561728395061728,0.006944444444444445,0.04089506172839506,0.006172839506172839,0.007253086419753085,0.014969135802469136,0.007407407407407407,0.006172839506172839,0.006790123456790123,0.00787037037037037,0.006944444444444445,0.006944444444444445,0.008796296296296297,0.006790123456790123,0.006327160493827161,0.006944444444444445,0.007098765432098765,0.009104938271604936,0.009413580246913581,0.010030864197530864,0.006944444444444445,0.006481481481481481,0.006172839506172839,0.017901234567901235,0.006481481481481481,0.006635802469135801,0.009876543209876543,0.017746913580246916,0.007561728395061728,0.007098765432098765,0.006944444444444445,0.006327160493827161,0.015432098765432098,0.006635802469135801,0.007561728395061728,0.007098765432098765,0.006172839506172839,0.006481481481481481,0.008641975308641974,0.006635802469135801,0.01419753086419753,0.007716049382716049,0.006172839506172839,0.06759259259259258,0.006172839506172839,0.006172839506172839,0.07006172839506172,0.014969135802469136,0.009259259259259259,0.008333333333333333,0.006327160493827161,0.008487654320987654,0.006172839506172839,0.006327160493827161,0.006327160493827161,0.006481481481481481,0.006327160493827161,0.006481481481481481,0.006172839506172839,0.006172839506172839,0.009259259259259259,0.006790123456790123,0.01759259259259259,0.010493827160493827,0.00787037037037037,0.006481481481481481,0.015277777777777776,0.006172839506172839,0.006790123456790123,0.006481481481481481,0.006944444444444445,0.006327160493827161,0.006481481481481481,0.008641975308641974,0.01280864197530864,0.008333333333333333,0.006635802469135801,0.007098765432098765,0.006327160493827161,0.010339506172839505,0.007253086419753085,0.006635802469135801,0.010493827160493827
2016-01-28,0.0014372822299651567,0.001321138211382114,0.015824622531939603,0.002032520325203252,0.0008130081300813009,0.0022357723577235773,0.0048344947735191645,0.008188153310104529,0.0011033681765389082,0.0036149825783972126,0.018539488966318234,0.0007839721254355402,0.020630081300813008,0.00582171893147503,0.0009581881533101046,0.0027148664343786292,0.025638792102206737,0.001088850174216028,0.003818234610917538,0.04037456445993031,0.018234610917537745,0.00394889663182346,0.0008420441347270618,0.0018002322880371659,0.0010598141695702672,0.0009146341463414636,0.0021777003484320556,0.002279326364692218,0.0048635307781649244,0.0014663182346109176,0.006329849012775843,0.0021777003484320556,0.009204413472706155,0.001321138211382114,0.001321138211382114,0.03463995354239256,0.001756678281068525,0.004616724738675958,0.0015824622531939608,0.0025987224157955867,0.0026422764227642275,0.020586527293844366,0.0010743321718931476,0.011512775842044135,0.005197444831591173,0.15757839721254358,0.001321138211382114,0.009872241579558651,0.00426829268292683,0.006605691056910569,0.0050667828106852495,0.12324332171893146,0.004921602787456446,0.005632984901277585,0.004457026713124274,0.006794425087108013,0.002468060394889663,0.014895470383275261,0.0012630662020905923,0.0023519163763066203,0.004036004645760744,0.0016260162601626014,0.008943089430894311,0.0018728222996515678,0.0018728222996515678,0.001669570267131243,0.0008565621370499422,0.018002322880371662,0.004442508710801393,0.0029326364692218347,0.0021341463414634144,0.0025842044134727063,0.009944831591173054,0.0013501742160278748,0.0023664343786295007,0.011149825783972125,0.001480836236933798,0.005386178861788618,0.008405923344947736,0.017407084785133566,0.00116144018583043,0.004819976771196283,0.06755226480836236,0.0012630662020905925,0.008376887340301974,0.000813008130081301,0.010365853658536584,0.012166085946573752,0.0008420441347270618,0.0011469221835075495,0.005444250871080139,0.008434959349593495,0.004892566782810685,0.021602787456445994,0.005749128919860627,0.002192218350754936,0.007229965156794424,0.0027148664343786292,0.05172764227642276,0.01637630662020906
2016-01-29,0.003199404761904762,0.003199404761904762,0.003720238095238095,0.0032738095238095235,0.002976190476190476,0.003943452380952381,0.0047619047619047615,0.0032738095238095235,0.0033482142857142855,0.0032738095238095235,0.06443452380952382,0.003943452380952381,0.007068452380952381,0.0031249999999999997,0.004464285714285714,0.004315476190476191,0.003720238095238095,0.003645833333333333,0.0030505952380952377,0.011681547619047617,0.008928571428571428,0.005357142857142857,0.003422619047619047,0.003348214285714285,0.0032738095238095235,0.003422619047619047,0.005431547619047619,0.0030505952380952377,0.09494047619047621,0.0037202380952380946,0.007366071428571428,0.004315476190476191,0.003199404761904762,0.003348214285714285,0.003199404761904762,0.029538690476190475,0.004687500000000001,0.2851190476190476,0.004464285714285714,0.006175595238095239,0.004464285714285714,0.0031249999999999997,0.0047619047619047615,0.003422619047619047,0.0035714285714285713,0.0030505952380952377,0.0045386904761904765,0.009747023809523808,0.0031249999999999997,0.003199404761904762,0.003943452380952381,0.0041666666666666675,0.0045386904761904765,0.0034970238095238097,0.006919642857142858,0.006175595238095238,0.0032738095238095235,0.007291666666666667,0.0037946428571428575,0.013690476190476192,0.0041666666666666675,0.003720238095238095,0.004389880952380952,0.0032738095238095235,0.0045386904761904765,0.0037202380952380946,0.003422619047619047,0.010119047619047618,0.006101190476190477,0.0063988095238095245,0.0037946428571428567,0.004613095238095238,0.0030505952380952377,0.003645833333333333,0.006175595238095239,0.009598214285714286,0.003943452380952381,0.005654761904761905,0.004092261904761905,0.003645833333333333,0.0037946428571428575,0.004017857142857143,0.004985119047619048,0.004241071428571428,0.0046875,0.0041666666666666675,0.003869047619047619,0.003199404761904762,0.002976190476190476,0.0030505952380952377,0.005208333333333334,0.011532738095238092,0.003943452380952381,0.019791666666666666,0.03928571428571429,0.0030505952380952377,0.005133928571428571,0.003720238095238095,0.03072916666666666,0.009523809523809523
2016-02-01,0.0021421015514809594,0.0005465444287729197,0.014113187588152326,0.002741537376586742,0.011715444287729197,0.00520098730606488,0.012782087447108603,0.017269040902679833,0.001560296191819464,0.0007757404795486599,0.017604019746121295,0.0020275035260930883,0.054910084626234125,0.0084802538787024,0.025828631875881525,0.0026181241184767274,0.038787023977433,0.006770098730606489,0.001040197461212976,0.10720204513399154,0.0011900564174894218,0.029028561354019745,0.0010578279266572636,0.002336036671368124,0.0017277856135401973,0.0037376586741889985,0.00244181946403385,0.005782792665726375,0.011424541607898447,0.012482369534555712,0.010613540197461213,0.0024241889985895625,0.005200987306064881,0.0011812411847672778,0.004019746121297602,0.0022302538787023975,0.00232722143864598,0.0008815232722143865,0.0020010578279266574,0.0008110014104372356,0.010639985895627643,0.007942524682651622,0.04442877291960508,0.003244005641748942,0.1122972496473907,0.0032087447108603666,0.0023977433004231307,0.004134344146685473,0.00193935119887165,0.011962270803949224,0.014633286318758815,0.0018600141043723553,0.0005377291960507758,0.0006523272214386461,0.0005994358251057829,0.010595909732016925,0.0008903385049365304,0.014157263751763047,0.002344851904090268,0.0009520451339915373,0.027406558533145275,0.0024418194640338504,0.0017101551480959098,0.008938645980253878,0.011345204513399154,0.049409379407616354,0.013698871650211566,0.004381170662905501,0.009608603667136811,0.003120592383638928,0.0008727080394922426,0.022937235543018335,0.004319464033850494,0.0021156558533145277,0.004601551480959097,0.03566643159379408,0.00045839210155148094,0.011803596614950635,0.0026445698166431596,0.00314703808180536,0.00590620592383639,0.0031294076163610727,0.0011459802538787024,0.00531558533145275,0.004936530324400564,0.0008021861777150916,0.0011988716502115654,0.014897743300423132,0.0044428772919605074,0.005183356840620592,0.0021156558533145277,0.02580218617771509,0.0038522566995768683,0.004090267983074753,0.002838504936530324,0.0010754583921015516,0.001956981664315938,0.0006611424541607899,0.001613187588152327,0.0019746121297602253
2016-02-02,0.006181043129388165,0.0008400200601805418,0.009791875626880641,0.005052657973921766,0.0011409227683049149,0.012976429287863588,0.015270812437311937,0.011522066198595787,0.0017427281845536612,0.0014919759277833501,0.02829739217652959,0.001930792377131394,0.05511534603811434,0.010895185556670009,0.009365596790371114,0.007597793380140422,0.03627131394182548,0.0009904714142427282,0.0020060180541624875,0.05571715145436309,0.0017051153460381143,0.017013540621865598,0.00115346038114343,0.002131394182547643,0.0016048144433299899,0.002683049147442327,0.0026705115346038117,0.020624373119358073,0.01424272818455366,0.002081243731193581,0.008111835506519557,0.006055667001003009,0.0050150451354062184,0.010957873620862587,0.0017176529588766299,0.001328986960882648,0.0019558676028084256,0.004162487462387161,0.01770310932798395,0.003159478435305918,0.003347542627883651,0.0014543630892678034,0.004764292878635908,0.014794383149448346,0.09888415245737212,0.004576228686058175,0.03207121364092277,0.0038991975927783347,0.001404212637913741,0.008149448345035105,0.0093530591775326,0.0011033099297893681,0.0008149448345035105,0.0009904714142427284,0.0034729187562688056,0.006908224674022065,0.0058049147442326985,0.03877883650952859,0.0011409227683049149,0.06567201604814443,0.020010030090270813,0.002858575727181545,0.0022066198595787363,0.0158851554663992,0.023395185556670008,0.01540872617853561,0.0031344032096288867,0.01089518555667001,0.005516549648946841,0.003046639919759278,0.004789368104312939,0.01923269809428285,0.01589769307923771,0.0015922768304914743,0.005353560682046138,0.03587011033099298,0.0007773319959879639,0.01165997993981946,0.0018806419257773317,0.0023696088264794383,0.004513540621865597,0.0013164493480441323,0.0019433299899699098,0.0014292878635907722,0.0022066198595787367,0.0011534603811434302,0.0017803410230692075,0.0028335005015045133,0.0015546639919759278,0.002244232698094283,0.008011534603811436,0.036484453360080236,0.0018681043129388166,0.002683049147442327,0.007259277833500502,0.003673520561685055,0.0008400200601805418,0.0008776328986960883,0.005152958876629889,0.002733199598796389
