1692.32251
1467.04515
1342.46248
1254.62654
1194.34533
1143.79484
1102.87326
1071.20886
1042.41545
1015.99687
 996.44388
 975.89305
 959.52249
 944.73993
 931.33081
 918.04993
 905.36655
 895.77773
 882.88660
 874.56167
